epoch,stock,avg_loss,model_name,arch,n_qlayers,lr,lookback,batch_size,n_epoch,seed
1,NVDA,0.0017849787360649896,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,DIS,0.0038487074833193965,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,KO,0.010678838282315568,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,MO,0.0068841587424024265,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,BABA,0.012031213263981044,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,MA,0.009061606886627322,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,V,0.009114773552441462,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,JPM,0.0052896778586066584,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,PG,0.009310951636342163,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,TSM,0.0032978895310820503,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,META,0.0036465463794725524,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,TSLA,0.007106521227714521,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,MSFT,0.004612339999188076,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,AAPL,0.007873557931320234,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,ABBV,0.008098209837705574,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,PEP,0.008505252507430587,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,CRM,0.00536471000999551,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,PFE,0.002794369123876095,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,NFLX,0.0037893816003237257,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,AMD,0.005188826164654033,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,ABT,0.005102294920520349,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,PM,0.009993803613311187,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,BA,0.00534265949814157,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,NKE,0.004086476189761676,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,GS,0.009162943651476367,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,T,0.003987750990993597,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,C,0.005053220401433381,QLSTM,1,2,0.0009999999999999992,10,16,50,3
1,MU,0.007068525338333778,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,NVDA,0.0017788400873541832,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,DIS,0.0038848258025774903,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,KO,0.0106692967555401,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,MO,0.006856890903277831,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,BABA,0.011950894978574732,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,MA,0.008971418920819733,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,V,0.009238740270534023,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,JPM,0.005204846182922748,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,PG,0.009111956312236462,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,TSM,0.0033425899561155925,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,META,0.0036550298788246105,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,TSLA,0.007128346573815427,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,MSFT,0.004603514172644777,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,AAPL,0.007873598454435441,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,ABBV,0.008142038153230467,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,PEP,0.008493433896960183,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,CRM,0.005356414830947126,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,PFE,0.002857175364624709,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,NFLX,0.0038257075489541007,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,AMD,0.005173157815906135,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,ABT,0.00508523207496513,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,PM,0.009933418689549646,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,BA,0.0054343440464105115,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,NKE,0.004065193436955186,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,GS,0.009125757920132442,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,T,0.003837710000384091,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,C,0.00506317372624339,QLSTM,1,2,0.0009999999999999992,10,16,50,3
2,MU,0.007000629387965257,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,NVDA,0.0018193958306007764,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,DIS,0.0038451549321921034,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,KO,0.01062816334888339,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,MO,0.006834750291256403,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,BABA,0.011992338960143652,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,MA,0.008950440424748442,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,V,0.00910278801298277,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,JPM,0.005216197692789137,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,PG,0.009191509907726537,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,TSM,0.003277924901340157,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,META,0.0036846972044176337,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,TSLA,0.007124385516032238,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,MSFT,0.004621719962663271,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,AAPL,0.007867447185245428,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,ABBV,0.008499109429645945,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,PEP,0.0084670541850342,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,CRM,0.005370182530234822,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,PFE,0.002795861147619276,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,NFLX,0.0037984822993166745,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,AMD,0.0051423329859972,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,ABT,0.005103650730399584,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,PM,0.010257666814140975,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,BA,0.0053031502280976965,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,NKE,0.004065253464928405,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,GS,0.009140082126991316,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,T,0.003835176527817649,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,C,0.00502869931303642,QLSTM,1,2,0.0009999999999999992,10,16,50,3
3,MU,0.006949897654439238,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,NVDA,0.0017958297050261701,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,DIS,0.0038583747121844103,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,KO,0.010757177539000457,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,MO,0.006870598299428821,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,BABA,0.01201111971485344,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,MA,0.009119869019328193,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,V,0.009137673673897305,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,JPM,0.005210121569689363,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,PG,0.009114167441359976,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,TSM,0.0033136020541529765,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,META,0.0036536752542650156,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,TSLA,0.007130973482906649,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,MSFT,0.004657753446901386,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,AAPL,0.007888933347368782,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,ABBV,0.008226387499069626,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,PEP,0.00854822279970077,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,CRM,0.005397978270511058,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,PFE,0.0028124449520625853,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,NFLX,0.003786339943127876,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,AMD,0.005243119116957215,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,ABT,0.005114961563694206,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,PM,0.010055942333896051,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,BA,0.005442213140089403,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,NKE,0.004061737648126754,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,GS,0.009181349824013358,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,T,0.003850571469890631,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,C,0.005054392328020185,QLSTM,1,2,0.0009999999999999992,10,16,50,3
4,MU,0.007004692356779494,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,NVDA,0.0018285988904112442,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,DIS,0.0038900234080343084,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,KO,0.010802562613124874,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,MO,0.006942938092503358,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,BABA,0.011943187776275656,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,MA,0.00897680304478854,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,V,0.009180056280456483,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,JPM,0.0052440805170177055,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,PG,0.009388115045360544,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,TSM,0.0032959950040094554,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,META,0.0036639984384898776,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,TSLA,0.007109874684829265,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,MSFT,0.0045950883756053044,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,AAPL,0.007874633545394649,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,ABBV,0.008122102114033292,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,PEP,0.00853118978821757,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,CRM,0.005400496074633504,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,PFE,0.002783654289404777,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,NFLX,0.00381069495448504,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,AMD,0.0051752097629518675,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,ABT,0.005167159855111756,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,PM,0.00995460096535019,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,BA,0.005331049810841002,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,NKE,0.004084238687276163,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,GS,0.009058758171952584,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,T,0.0038400988454337826,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,C,0.005289721461436288,QLSTM,1,2,0.0009999999999999992,10,16,50,3
5,MU,0.006989180787720464,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,NVDA,0.0017977908983911302,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,DIS,0.0038847934708676553,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,KO,0.010648999003354798,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,MO,0.007131337548013438,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,BABA,0.012027362763712352,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,MA,0.009059696839275684,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,V,0.009242839730260048,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,JPM,0.005177470955955373,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,PG,0.009216254693455994,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,TSM,0.0032629990389316595,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,META,0.0036730260683477604,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,TSLA,0.007136015882927247,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,MSFT,0.004608270024288107,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,AAPL,0.007905326317995787,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,ABBV,0.008122157866389236,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,PEP,0.008457984066229652,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,CRM,0.00542061783331023,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,PFE,0.002802345107986846,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,NFLX,0.0038204198988916523,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,AMD,0.005169798397797753,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,ABT,0.005117088667413389,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,PM,0.01014400690539994,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,BA,0.00544974997385659,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,NKE,0.004082956790543077,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,GS,0.00904705442107198,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,T,0.004040091422873295,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,C,0.005046398368325423,QLSTM,1,2,0.0009999999999999992,10,16,50,3
6,MU,0.0069858101408251305,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,NVDA,0.0017842306273947047,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,DIS,0.0039464969039809976,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,KO,0.010732781586491248,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,MO,0.006873997632117773,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,BABA,0.011959933696992019,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,MA,0.008948522577570244,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,V,0.009139377211051231,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,JPM,0.005272984642281451,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,PG,0.009133330091241409,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,TSM,0.0032856850990686903,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,META,0.0036649641908959234,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,TSLA,0.0071078591599044475,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,MSFT,0.004711484028534455,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,AAPL,0.007843832241963933,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,ABBV,0.008204606795598838,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,PEP,0.008430280235849998,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,CRM,0.005447790661657398,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,PFE,0.0028176194781818513,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,NFLX,0.003783259686315432,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,AMD,0.005120996057733216,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,ABT,0.005123038215308704,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,PM,0.010069805800660768,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,BA,0.005398790320296856,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,NKE,0.0042260157219557596,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,GS,0.009146282322366129,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,T,0.00381819977007002,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,C,0.005013948782685806,QLSTM,1,2,0.0009999999999999992,10,16,50,3
7,MU,0.006996551433324136,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,NVDA,0.0017844589151950045,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,DIS,0.0038834800890816205,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,KO,0.010692273986271837,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,MO,0.006875115997073325,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,BABA,0.012084503065456043,QLSTM,1,2,0.0009999999999999992,10,16,50,3
8,MA,0.00896078987385739,QLSTM,1,2,0.0009999999999999992,10,16,50,3
