Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,16.2900,16.6000,16.2900,16.5700,50629978,15.5700
2023-12-01,16.6000,16.7700,16.5250,16.7600,35407190,0.0115
2023-12-04,16.6000,16.7700,16.5500,16.6600,40542461,-0.0060
2023-12-05,16.9800,17.3400,16.9600,17.2200,72090992,0.0336
2023-12-06,17.1700,17.2800,16.8550,16.9400,44810527,-0.0163
2023-12-07,17.0200,17.1300,16.9000,17.0900,31309051,0.0089
2023-12-08,17.0900,17.1100,16.8100,16.9200,42137245,-0.0099
2023-12-11,16.9100,16.9400,16.5300,16.6200,43835029,-0.0177
2023-12-12,16.5600,16.5800,16.3400,16.4100,41348839,-0.0126
2023-12-13,16.3300,16.5000,16.1000,16.4500,53889673,0.0024
