Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,45.7900,46.1650,45.5800,46.1000,16249022,45.1000
2023-12-01,46.0000,47.2600,45.8900,47.2300,20053403,0.0245
2023-12-04,46.7900,47.4800,46.7000,47.3700,19351023,0.0030
2023-12-05,47.0100,47.3750,46.4050,46.7000,14813061,-0.0141
2023-12-06,47.8000,49.1200,47.7800,47.8600,33460675,0.0248
2023-12-07,47.9400,48.7600,47.7799,48.5000,14896780,0.0134
2023-12-08,48.5100,49.1700,48.4200,48.8900,17591580,0.0080
2023-12-11,48.7500,48.9450,48.1200,48.1500,17665961,-0.0151
2023-12-12,48.0100,48.1100,47.7100,48.0600,14735641,-0.0019
2023-12-13,48.0000,49.5250,47.8600,49.3400,22212516,0.0266
