Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,30.3100,30.5100,29.9600,30.4700,45356593,29.4700
2023-12-01,28.9700,29.4000,28.3000,28.9100,103624040,-0.0512
2023-12-04,29.0200,29.6400,29.0200,29.2800,47410449,0.0128
2023-12-05,29.2100,29.6000,29.0700,29.0900,39853005,-0.0065
2023-12-06,29.0900,29.4000,28.7150,28.7900,32350406,-0.0103
2023-12-07,28.8200,28.8950,28.5000,28.6300,35782909,-0.0056
2023-12-08,28.6500,28.9650,28.5900,28.7800,31890740,0.0052
2023-12-11,28.7800,28.8100,28.4350,28.6400,37833862,-0.0049
2023-12-12,28.6200,28.8600,28.3500,28.5800,48587531,-0.0021
2023-12-13,26.2800,26.7300,25.7600,26.6600,158100678,-0.0672
