Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,74.7000,74.9400,74.0100,74.8800,17884211,73.8800
2023-12-01,73.1200,74.1400,72.1200,73.9900,27998595,-0.0119
2023-12-04,72.6700,73.5800,72.4800,73.0300,21074948,-0.0130
2023-12-05,72.0400,72.7000,71.9200,72.3800,19128982,-0.0089
2023-12-06,72.3600,72.9500,71.4900,71.4900,29654783,-0.0123
2023-12-07,71.5450,72.3700,71.4400,72.3300,18966685,0.0117
2023-12-08,72.0200,72.4400,71.8300,72.1400,16914758,-0.0026
2023-12-11,70.4900,71.6100,70.0800,71.3700,19719315,-0.0107
2023-12-12,71.3800,71.9550,70.9300,71.3900,14725908,0.0003
2023-12-13,70.9100,71.4800,70.1200,71.4600,21721644,0.0010
