Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,410.1000,414.1600,408.7800,413.8300,3203556,412.8300
2023-12-01,412.8900,416.6000,411.5700,414.3600,2171558,0.0013
2023-12-04,413.8300,414.8500,408.0300,408.2300,3097946,-0.0148
2023-12-05,407.0900,409.0500,404.3150,408.6900,2755635,0.0011
2023-12-06,411.4300,413.8200,407.1550,410.3800,2192814,0.0041
2023-12-07,412.0700,413.5700,409.9900,413.1500,2363020,0.0067
2023-12-08,412.2200,413.6700,409.2300,412.1600,1959438,-0.0024
2023-12-11,412.4600,416.1700,412.3800,415.7100,2235989,0.0086
2023-12-12,417.0000,421.0000,414.7000,420.7500,2736706,0.0121
2023-12-13,421.8600,426.3700,419.1450,424.6800,3694400,0.0093
