Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,138.0100,142.7000,138.0100,142.3900,9297383,141.3900
2023-12-01,142.5400,144.1000,142.2801,143.4100,4903432,0.0072
2023-12-04,143.4100,145.4900,143.2700,144.1500,4845465,0.0052
2023-12-05,144.1100,145.0837,142.6600,144.5700,3961719,0.0029
2023-12-06,144.7900,147.0700,144.7300,146.3800,4882416,0.0125
2023-12-07,147.6400,148.3800,145.2000,147.9700,7225141,0.0109
2023-12-08,148.0700,150.0700,148.0000,149.2800,5695196,0.0089
2023-12-11,150.6700,152.7100,150.6400,151.2400,6343530,0.0131
2023-12-12,151.7300,153.5900,150.1650,153.2400,5882226,0.0132
2023-12-13,152.9800,154.7700,152.7300,154.3000,8104528,0.0069
