Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,166.1100,168.3600,164.8200,168.2900,7346920,167.2900
2023-12-01,168.3700,168.8500,167.3800,168.6900,4897439,0.0024
2023-12-04,168.4000,169.9200,168.1900,169.1400,5323333,0.0027
2023-12-05,169.1500,169.5731,167.7100,167.9400,4553781,-0.0071
2023-12-06,167.9800,168.3200,166.7300,167.5100,4714371,-0.0026
2023-12-07,168.0000,168.3043,166.7000,167.4600,4934842,-0.0003
2023-12-08,167.0400,167.1200,165.2700,165.6800,5115158,-0.0106
2023-12-11,167.4400,168.1300,166.4600,167.8200,6912556,0.0129
2023-12-12,169.2800,169.2800,167.7100,168.4700,4515820,0.0039
2023-12-13,168.5400,172.0500,168.1200,172.0100,6082063,0.0210
