Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,150.9000,153.6300,150.0800,153.5200,9771509,152.5200
2023-12-01,153.3300,153.4900,152.2300,152.6600,5685434,-0.0056
2023-12-04,151.7700,152.5332,151.6600,152.0600,6578318,-0.0039
2023-12-05,152.1400,152.6100,146.1800,146.7600,11895824,-0.0349
2023-12-06,147.0100,147.1600,145.6400,146.6500,7394298,-0.0007
2023-12-07,146.5700,147.1000,146.0200,146.5000,6119624,-0.0010
2023-12-08,145.9200,146.2400,144.5200,145.1500,6385269,-0.0092
2023-12-11,144.8000,145.8700,144.6500,145.8200,8471213,0.0046
2023-12-12,145.8600,146.2300,145.0800,145.9400,6069202,0.0008
2023-12-13,145.8600,148.6500,145.4500,148.5800,9055532,0.0181
