Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,57.9600,58.4550,57.6000,58.4400,22727487,57.4400
2023-12-01,58.2700,58.6850,58.2400,58.6400,15371153,0.0034
2023-12-04,58.5900,58.9550,58.4400,58.5700,14942247,-0.0012
2023-12-05,58.5500,58.8300,58.4150,58.6600,11891513,0.0015
2023-12-06,58.5600,58.7300,58.2050,58.6000,12427000,-0.0010
2023-12-07,58.6700,58.8901,58.3900,58.7400,11587865,0.0024
2023-12-08,58.7400,58.7500,58.3650,58.6100,11178670,-0.0022
2023-12-11,58.8300,59.0900,58.5000,59.0400,14524767,0.0073
2023-12-12,59.2000,59.4200,58.8950,59.4200,12899014,0.0064
2023-12-13,59.4500,60.0200,59.2600,59.9300,16196752,0.0086
