Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,17.4200,17.6400,17.2100,17.2600,2648896,16.2600
2023-12-01,17.2000,17.2500,16.9700,17.1500,2601187,-0.0064
2023-12-04,17.4550,17.7800,17.2100,17.2500,3091142,0.0058
2023-12-05,17.3200,17.3400,17.0900,17.0900,2113755,-0.0093
2023-12-06,16.9100,17.3150,16.8400,17.2000,2001874,0.0064
2023-12-07,17.1500,17.3100,17.0900,17.2000,1389099,0.0000
2023-12-08,17.0900,17.0900,16.6800,16.7000,2257535,-0.0291
2023-12-11,16.6700,16.7000,16.3100,16.3400,1502599,-0.0216
2023-12-12,16.1300,16.2000,15.7600,15.8800,2823018,-0.0282
2023-12-13,15.8000,16.0200,15.5900,15.6700,3375791,-0.0132
