Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,123.6100,124.0500,119.6500,121.1600,44494211,120.1600
2023-12-01,119.8800,121.4001,118.6450,121.3900,37048002,0.0019
2023-12-04,119.7500,119.9000,116.3700,118.5700,39854418,-0.0232
2023-12-05,117.4300,118.4900,116.4500,118.3800,39191565,-0.0016
2023-12-06,120.6900,122.8313,116.3800,116.8200,59828499,-0.0132
2023-12-07,120.7850,128.6800,119.5600,128.3700,118579097,0.0989
2023-12-08,129.5400,131.0000,126.8900,128.9200,89341014,0.0043
2023-12-11,130.5600,135.0400,128.2500,134.4100,98668281,0.0426
2023-12-12,132.2500,139.8900,131.9000,137.6100,111677821,0.0238
2023-12-13,137.9700,139.2400,136.0303,138.1900,70651603,0.0042
