Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,110.5300,110.5950,108.9649,110.2700,8690871,109.2700
2023-12-01,110.3300,113.5500,109.7500,113.4800,8051815,0.0291
2023-12-04,113.0800,115.3200,113.0000,115.1500,10086580,0.0147
2023-12-05,114.6600,116.0400,114.6000,115.4100,6959966,0.0023
2023-12-06,116.0000,117.1400,115.5721,116.1100,6158376,0.0061
2023-12-07,114.1200,116.0000,114.1200,114.8100,7294460,-0.0112
2023-12-08,114.5000,116.2900,114.4700,115.9100,6122150,0.0096
2023-12-11,117.7900,119.4200,117.4300,118.6100,7972751,0.0233
2023-12-12,119.6800,119.9900,118.5800,119.6400,7378379,0.0087
2023-12-13,119.3500,121.4400,119.2000,121.1700,8182887,0.0128
