Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,98.9250,98.9800,96.9000,97.3100,9681363,96.3100
2023-12-01,97.7000,98.7800,97.0200,98.5500,7500388,0.0127
2023-12-04,97.0500,97.2000,95.2501,97.0100,10619352,-0.0156
2023-12-05,96.4600,97.0150,95.8800,96.6900,8009587,-0.0033
2023-12-06,97.8000,98.5700,97.4450,97.8500,9857256,0.0120
2023-12-07,97.9600,99.6400,97.8900,99.2900,11373668,0.0147
2023-12-08,99.1200,100.3700,98.9450,100.3500,10572458,0.0107
2023-12-11,99.5700,101.2100,99.3700,100.9500,9482773,0.0060
2023-12-12,100.1500,101.6500,99.9500,101.6000,7378574,0.0064
2023-12-13,101.4000,102.6800,100.9050,102.1200,8988814,0.0051
