Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,135.0500,135.5500,131.2800,132.5300,38988263,131.5300
2023-12-01,131.8600,132.1100,130.6650,131.8600,31442263,-0.0051
2023-12-04,129.8800,130.0300,127.9000,129.2700,36669876,-0.0196
2023-12-05,128.9500,132.1400,128.2500,130.9900,27384784,0.0133
2023-12-06,131.4400,131.8400,129.8750,130.0200,22897543,-0.0074
2023-12-07,135.0400,138.5600,134.7000,136.9300,56767100,0.0531
2023-12-08,134.2000,136.4000,134.0250,134.9900,32260112,-0.0142
2023-12-11,132.3800,133.3350,131.3600,133.2900,31138011,-0.0126
2023-12-12,131.8100,133.0000,131.2600,132.5200,29032831,-0.0058
2023-12-13,133.3800,133.5000,131.5700,132.5700,30104775,0.0004
