Time,Open,High,Low,Close,Volume,Percentage Change
2023-11-30,378.4900,380.0900,375.4700,378.9100,30554415,377.9100
2023-12-01,376.7600,378.1600,371.3100,374.5100,33040472,-0.0116
2023-12-04,369.1000,369.5200,362.9000,369.1400,32063305,-0.0143
2023-12-05,366.4500,373.0750,365.6210,372.5200,23065035,0.0092
2023-12-06,373.5400,374.1800,368.0300,368.8000,21118348,-0.0100
2023-12-07,368.2300,371.4527,366.3200,370.9500,23118864,0.0058
2023-12-08,369.2000,374.4600,368.2300,374.2300,20154366,0.0088
2023-12-11,368.4800,371.6000,366.1000,371.3000,27708757,-0.0078
2023-12-12,370.8500,374.4200,370.4600,374.3800,24838253,0.0083
2023-12-13,376.0200,377.6361,370.7700,374.3700,30955531,-0.0000
