Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,168.4900,172.4300,167.6714,172.0300,4637831,0.0000
2021-11-26,168.0600,169.6800,167.5400,168.0200,4751087,-0.0233
2021-11-29,169.8300,171.1480,169.2300,169.8700,5448873,0.0110
2021-11-30,168.7900,171.5500,167.5300,169.2400,11033992,-0.0037
2021-12-01,170.8900,173.3700,166.6800,166.7000,6618636,-0.0150
2021-12-02,167.2800,170.5450,167.0000,170.0000,4398871,0.0198
2021-12-03,170.6200,172.0700,166.7600,170.2400,4878460,0.0014
2021-12-06,170.8300,171.2128,168.0600,168.9100,5636915,-0.0078
2021-12-07,171.1100,173.3450,170.4000,171.2900,5898723,0.0141
2021-12-08,171.2200,171.7899,169.8400,170.2500,5614587,-0.0061
2021-12-09,169.2900,171.1650,167.9900,168.1000,5171776,-0.0126
2021-12-10,168.5000,170.2400,167.3300,169.0600,4791125,0.0057
2021-12-13,168.8100,169.3900,165.2600,166.8400,5972321,-0.0131
2021-12-14,166.2900,167.0800,164.2100,165.4000,4872209,-0.0086
2021-12-15,165.0000,165.6700,161.8200,163.9000,7144617,-0.0091
2021-12-16,162.7000,165.9400,162.5300,162.7200,7138109,-0.0072
2021-12-17,161.6300,162.8600,160.5500,161.3600,7720005,-0.0084
2021-12-20,159.3400,159.6000,155.4700,156.9800,8411896,-0.0271
2021-12-21,166.6900,171.1900,164.7100,166.6300,13862886,0.0615
2021-12-22,167.2400,169.0000,164.0900,165.4400,5811307,-0.0071
2021-12-23,166.2500,167.1600,165.4400,165.6700,3876949,0.0014
2021-12-27,166.5200,167.6900,165.4800,167.5800,3771988,0.0115
2021-12-28,167.8000,168.2500,166.3000,166.4200,2658714,-0.0069
2021-12-29,167.0700,169.8000,166.6000,168.7800,3830888,0.0142
2021-12-30,168.3100,170.1200,167.2000,167.4900,2666993,-0.0076
2021-12-31,167.5600,167.7200,166.2100,166.6700,2734486,-0.0049
2022-01-03,167.5300,167.9100,163.3100,164.6700,5671928,-0.0120
2022-01-04,165.8800,167.1800,165.0000,166.3900,6064160,0.0104
2022-01-05,166.4900,167.0100,162.0950,162.2500,5020982,-0.0249
2022-01-06,162.0900,163.1900,159.0600,161.0400,4144691,-0.0075
2022-01-07,160.7700,161.1400,156.8600,156.9700,5107978,-0.0253
2022-01-10,150.5200,151.3300,148.7750,150.4400,10439022,-0.0416
2022-01-11,150.4800,150.8400,147.6000,150.3000,8099230,-0.0009
2022-01-12,152.1300,153.4600,150.7400,152.2100,6351196,0.0127
2022-01-13,153.2000,153.6000,149.0200,149.5900,4990890,-0.0172
2022-01-14,148.3900,148.8400,146.8538,148.1800,6030546,-0.0094
2022-01-18,148.0600,148.8300,146.3000,146.9500,6644678,-0.0083
2022-01-19,147.7600,149.1000,145.0200,145.1100,4818253,-0.0125
2022-01-20,145.4600,147.3802,142.5000,142.7300,5366458,-0.0164
2022-01-21,144.3200,146.3590,142.8500,142.9500,7553373,0.0015
2022-01-24,140.8100,146.3100,139.5600,146.0000,9757308,0.0213
2022-01-25,144.9700,147.9600,142.5150,145.4800,8195354,-0.0036
2022-01-26,147.7800,148.9700,142.7300,143.9900,7444563,-0.0102
2022-01-27,144.9900,147.3500,143.5800,144.6400,6397336,0.0045
2022-01-28,144.1200,146.0300,140.6100,145.9100,6130224,0.0088
2022-01-31,146.2700,148.1800,145.2200,148.0700,6932237,0.0148
2022-02-01,149.5000,149.6800,146.8000,148.2200,6694995,0.0010
2022-02-02,148.3500,149.4600,147.5300,148.7100,5491706,0.0033
2022-02-03,147.4000,148.4600,144.9701,145.3100,5240222,-0.0229
2022-02-04,145.3700,146.4800,143.6400,145.3900,4313382,0.0006
2022-02-07,145.3000,146.1200,144.2150,145.1400,3877540,-0.0017
2022-02-08,144.7400,145.5000,142.3000,143.5300,5829362,-0.0111
2022-02-09,146.1100,147.3600,145.6700,146.2600,4551008,0.0190
2022-02-10,143.9600,147.5400,143.8500,144.8200,5142578,-0.0098
2022-02-11,144.7600,145.0550,139.5600,140.1800,6710525,-0.0320
2022-02-14,140.0800,143.2100,139.7900,141.5900,6841153,0.0101
2022-02-15,144.2200,146.3200,144.1000,145.5800,7820539,0.0282
2022-02-16,145.0240,146.9500,144.6100,146.4900,4817452,0.0063
2022-02-17,145.5400,146.9100,142.6401,142.8000,5202282,-0.0252
2022-02-18,143.3700,143.9400,141.8100,142.9500,5177403,0.0011
2022-02-22,141.5900,141.6400,136.1600,138.1900,9110109,-0.0333
2022-02-23,139.6600,140.9700,136.5100,136.8300,7636623,-0.0098
2022-02-24,133.0000,137.4200,130.9320,137.1700,8417400,0.0025
2022-02-25,138.1300,139.2200,136.1900,138.8000,5424604,0.0119
2022-02-28,137.0600,138.3800,135.0400,136.5500,6613321,-0.0162
2022-03-01,136.7200,136.7500,131.1500,132.2200,6534047,-0.0317
2022-03-02,132.9800,136.6100,132.7700,135.6800,7743861,0.0262
2022-03-03,136.7400,136.8000,133.4500,133.9700,4576504,-0.0126
2022-03-04,132.5100,133.6200,130.7000,131.1800,7085912,-0.0208
2022-03-07,131.0000,131.0300,124.1700,124.4400,11383413,-0.0514
2022-03-08,125.2400,125.4700,120.8000,121.2100,9089353,-0.0260
2022-03-09,127.3800,129.6500,126.6300,126.9500,8845072,0.0474
2022-03-10,124.0200,126.6000,124.0000,126.0300,7167615,-0.0072
