Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,68.0000,68.0600,67.2300,67.2800,14975544,0.0000
2021-11-26,65.0100,65.7400,63.8094,65.5000,24541970,-0.0265
2021-11-29,65.9900,66.2900,64.4600,65.0400,24340695,-0.0070
2021-11-30,64.3200,64.8100,63.3550,63.7000,35574034,-0.0206
2021-12-01,64.6600,65.0900,62.5000,62.5200,27395503,-0.0185
2021-12-02,63.3400,64.2700,62.7600,63.8100,24890732,0.0206
2021-12-03,63.7400,64.1200,62.4300,62.7600,25458734,-0.0165
2021-12-06,62.9400,63.5700,62.1400,62.5200,25105474,-0.0038
2021-12-07,62.9500,63.3500,62.3200,62.9000,28301236,0.0061
2021-12-08,63.0200,63.1600,62.3500,62.4600,20697188,-0.0070
2021-12-09,61.8700,62.5000,60.8520,62.1400,29960511,-0.0051
2021-12-10,61.6800,62.2600,60.2000,60.7100,39726518,-0.0230
2021-12-13,60.4900,60.8700,59.7750,60.1800,20489526,-0.0087
2021-12-14,60.4500,61.3200,60.3800,60.6400,19571123,0.0076
2021-12-15,60.9400,61.0100,59.5400,60.2400,33861276,-0.0066
2021-12-16,61.1000,61.9100,60.8200,61.0700,25688279,0.0138
2021-12-17,60.2700,60.5000,58.9600,59.5400,47416067,-0.0251
2021-12-20,58.6000,58.7300,57.5900,58.2800,31619606,-0.0212
2021-12-21,58.7350,59.8600,58.6500,59.3800,23175147,0.0189
2021-12-22,59.3100,59.9400,59.1000,59.6000,14760605,0.0037
2021-12-23,59.9900,60.7800,59.9500,60.2100,15223298,0.0102
2021-12-27,60.4000,60.9400,60.0000,60.6500,14044891,0.0073
2021-12-28,60.4400,61.3300,60.3050,60.6200,12700335,-0.0005
2021-12-29,60.8100,60.9800,60.2700,60.5400,13284020,-0.0013
2021-12-30,60.6200,61.0700,60.3900,60.4300,11380541,-0.0018
2021-12-31,60.4300,60.7600,60.1200,60.3900,11871927,-0.0007
2022-01-03,61.1800,63.6100,61.1100,63.1000,30526469,0.0449
2022-01-04,64.0600,64.7300,63.5350,63.5900,30303631,0.0078
2022-01-05,64.1000,64.4100,62.7750,62.8500,25149073,-0.0116
2022-01-06,64.2200,65.3100,63.5100,64.9100,33334212,0.0328
2022-01-07,65.1800,66.5450,65.1800,65.7800,26548165,0.0134
2022-01-10,66.4600,66.9800,65.2250,66.0300,28693720,0.0038
2022-01-11,66.3800,67.2800,66.1700,67.1100,23076566,0.0164
2022-01-12,67.7800,68.6500,66.9150,67.2800,27976178,0.0025
2022-01-13,67.5300,68.4399,67.0200,67.7800,29222004,0.0074
2022-01-14,65.3600,67.0800,65.0800,66.9300,35994391,-0.0125
2022-01-18,66.6900,66.8400,65.1000,65.3000,25811982,-0.0244
2022-01-19,65.6600,65.6600,63.9700,64.2400,22192967,-0.0162
2022-01-20,64.2900,65.4500,63.7000,64.4600,22794099,0.0034
2022-01-21,63.9900,64.4500,62.7500,63.2700,28637918,-0.0185
2022-01-24,61.5100,62.7950,60.0300,62.7000,38609944,-0.0090
2022-01-25,61.9700,64.4600,61.1300,64.1100,34371071,0.0225
2022-01-26,64.7000,65.7800,63.8700,64.7500,31803388,0.0100
2022-01-27,65.2200,65.8500,63.9000,64.1500,24681294,-0.0093
2022-01-28,63.6200,64.7100,62.8300,64.6900,20953451,0.0084
2022-01-31,64.0100,65.2500,63.6000,65.1200,23067400,0.0066
2022-02-01,65.4400,66.6900,65.0400,66.5600,26868430,0.0221
2022-02-02,66.3500,66.8000,65.5750,66.2300,18194244,-0.0050
