Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,149.4600,157.9300,147.1900,157.8000,60677062,0.0000
2021-11-26,155.8000,158.1000,152.8100,154.8100,36245068,-0.0189
2021-11-29,157.5000,162.5050,156.1000,161.9100,57438867,0.0459
2021-11-30,163.2800,164.4599,155.6801,158.3700,75182545,-0.0219
2021-12-01,160.3700,160.8800,148.9200,149.1100,64185119,-0.0585
2021-12-02,147.6750,152.5300,146.4700,150.6800,56161216,0.0105
2021-12-03,151.6450,152.3800,140.7200,144.0100,65910028,-0.0443
2021-12-06,141.1350,141.3100,134.2000,139.0600,66776493,-0.0344
2021-12-07,143.9000,145.7600,141.0001,144.8500,53359432,0.0416
2021-12-08,144.9600,147.0400,142.7000,145.2400,40977478,0.0027
2021-12-09,145.1600,146.6900,137.8000,138.1000,53019926,-0.0492
2021-12-10,141.2900,141.3650,135.8200,138.5500,42224275,0.0033
2021-12-13,138.2500,139.4000,133.4150,133.8000,42173963,-0.0343
2021-12-14,131.6700,137.2400,130.6000,135.6000,50754642,0.0135
2021-12-15,135.1100,146.6900,133.8100,146.5000,72425783,0.0804
2021-12-16,147.0000,147.9300,137.0200,138.6400,63369550,-0.0537
2021-12-17,136.3000,142.0400,136.1100,137.7500,55692280,-0.0064
2021-12-20,135.9700,138.2600,133.5200,135.8000,38195396,-0.0142
2021-12-21,138.1850,144.5000,135.1500,144.2500,57785243,0.0622
2021-12-22,142.6500,144.5000,140.2700,143.8800,46923682,-0.0026
2021-12-23,143.8900,149.0180,143.8500,146.1400,48653789,0.0157
2021-12-27,147.5100,154.8900,147.2500,154.3600,53296375,0.0562
2021-12-28,155.8800,156.7300,151.3800,153.1500,58699069,-0.0078
2021-12-29,152.8200,154.3399,147.2900,148.2600,51300205,-0.0319
2021-12-30,147.4400,148.8500,144.8500,145.1500,44357997,-0.0210
2021-12-31,146.1600,148.6100,143.5500,143.9000,49027007,-0.0086
2022-01-03,145.1350,151.6500,145.0200,150.2400,59477667,0.0441
2022-01-04,151.0100,152.4200,140.7000,144.4200,80200455,-0.0387
2022-01-05,142.8150,143.7600,135.2900,136.1500,65403174,-0.0573
2022-01-06,136.1900,138.0000,131.7700,136.2300,64802937,0.0006
2022-01-07,136.2800,137.4400,131.1300,132.0000,58441104,-0.0311
2022-01-10,129.0800,132.4200,125.0300,132.0000,84671336,0.0000
2022-01-11,133.4500,138.9900,131.5900,137.3100,76931592,0.0402
2022-01-12,138.5850,140.5700,135.7700,137.4700,69669598,0.0012
2022-01-13,139.4400,141.2500,131.8100,132.7400,76618059,-0.0344
2022-01-14,131.6800,137.0000,131.4300,136.8800,71078438,0.0312
2022-01-18,134.5000,136.3893,131.5900,131.9300,56219009,-0.0362
2022-01-19,133.5500,134.5700,128.0200,128.2700,69429197,-0.0277
2022-01-20,126.0400,128.5100,121.4100,121.8900,91157293,-0.0497
2022-01-21,120.1400,125.0200,118.3900,118.8100,95685268,-0.0253
2022-01-24,115.4000,116.7700,107.5000,116.5300,116301816,-0.0192
2022-01-25,114.1000,114.8200,109.8600,111.1300,85102907,-0.0463
2022-01-26,114.5500,117.1600,108.6300,110.7100,94752613,-0.0038
2022-01-27,111.9600,112.7500,101.9400,102.6000,125954124,-0.0733
2022-01-28,101.5500,105.4000,99.3500,105.2400,98749521,0.0257
2022-01-31,107.9300,114.3100,106.9000,114.2500,97205994,0.0856
2022-02-01,116.7500,117.2600,112.7300,116.7800,122467874,0.0221
2022-02-02,129.8900,130.0600,120.6400,122.7600,180064993,0.0512
2022-02-03,120.3200,125.3700,118.8160,120.0800,103599467,-0.0218
2022-02-04,120.3400,124.9600,118.5800,123.6000,86212008,0.0293
2022-02-07,123.5600,127.6300,122.7850,123.6700,81672504,0.0006
2022-02-08,122.3800,128.7050,122.0500,128.2300,84902753,0.0369
2022-02-09,129.6000,132.9600,127.6500,132.8500,92948862,0.0360
2022-02-10,128.8400,131.7589,124.6100,125.7700,108939859,-0.0533
2022-02-11,126.1400,127.1699,111.8100,113.1800,164723241,-0.1001
2022-02-14,115.5100,118.3700,113.4600,114.2700,135146410,0.0096
2022-02-15,117.1900,121.8800,114.3600,121.4700,144139671,0.0630
2022-02-16,119.0500,119.5400,114.2200,117.6900,119109631,-0.0311
2022-02-17,116.2600,116.9800,112.2600,112.3700,98179641,-0.0452
2022-02-18,113.9000,115.6350,109.8900,113.8300,114321231,0.0130
2022-02-22,115.2700,119.2000,113.6100,115.6500,141069217,0.0160
2022-02-23,117.4000,118.6500,109.0400,109.7600,120299433,-0.0509
2022-02-24,104.5600,116.9600,104.2600,116.6100,142956572,0.0624
2022-02-25,117.1600,121.2300,116.0421,121.0600,127820983,0.0382
2022-02-28,120.3100,124.6100,119.2000,123.3400,124666142,0.0188
2022-03-01,122.3300,122.4300,112.8000,113.8300,126552244,-0.0771
2022-03-02,115.4700,119.4800,113.3100,118.2800,118354509,0.0391
2022-03-03,118.1300,118.2600,111.0500,111.9800,123916721,-0.0533
2022-03-04,112.0000,113.0000,106.8100,108.4100,100671339,-0.0319
2022-03-07,108.5300,109.5300,102.8200,102.9500,92599972,-0.0504
2022-03-08,102.8100,109.9000,100.0800,105.5300,135348316,0.0251
2022-03-09,108.4100,111.7100,106.8500,111.0500,102310329,0.0523
2022-03-10,108.8900,109.0700,103.0700,106.4600,102557375,-0.0413
2022-03-11,108.1300,108.1900,104.0800,104.2900,87584432,-0.0204
2022-03-14,102.9900,105.2397,101.0400,102.2500,89731676,-0.0196
2022-03-15,102.6600,109.6900,101.7900,109.3300,112425543,0.0692
2022-03-16,111.6000,115.4200,109.8900,115.3700,113689804,0.0552
2022-03-17,112.1400,114.2700,109.7100,111.6900,103201695,-0.0319
2022-03-18,111.2800,114.9300,110.5500,113.4600,105271835,0.0158
2022-03-21,113.7300,117.5700,112.5400,115.9200,101182208,0.0217
2022-03-22,115.4300,117.9500,113.8100,114.7800,101343582,-0.0098
2022-03-23,114.2900,117.5500,112.2100,113.9200,90579150,-0.0075
2022-03-24,114.9600,120.5500,113.7100,120.5300,121961329,0.0580
2022-03-25,119.9150,121.4000,117.2533,119.6700,95724592,-0.0071
2022-03-28,117.7000,120.4100,116.7100,120.2400,92966149,0.0048
2022-03-29,122.2800,123.7100,119.5900,123.2300,94143028,0.0249
2022-03-30,123.0400,125.6700,118.5900,119.2200,99476946,-0.0325
2022-03-31,116.3100,116.3800,109.0200,109.3400,147004790,-0.0829
2022-04-01,110.4800,111.4200,106.1020,108.1900,111867074,-0.0105
2022-04-04,109.9700,110.9391,107.0300,110.5300,90220034,0.0216
2022-04-05,109.6850,110.4800,106.0500,106.8200,79305131,-0.0336
2022-04-06,104.4500,105.7440,101.7106,103.6700,105256602,-0.0295
2022-04-07,103.9200,105.2400,100.9100,103.7200,91895526,0.0005
2022-04-08,102.5100,102.9900,100.4205,101.0000,92746663,-0.0262
2022-04-11,98.6000,98.6700,95.9400,97.3700,95527655,-0.0359
2022-04-12,98.7800,99.5900,94.6000,95.1000,89246449,-0.0233
2022-04-13,95.3000,98.3300,94.7100,97.7400,77728418,0.0278
2022-04-14,98.3700,98.3900,92.9200,93.0600,73354367,-0.0479
2022-04-18,92.0300,95.1600,91.6400,93.8900,80605752,0.0089
2022-04-19,93.3850,97.0700,92.8400,96.9300,77069496,0.0324
2022-04-20,97.8400,97.9100,93.2000,94.0200,62322274,-0.0300
2022-04-21,95.1600,96.2300,89.2400,89.8500,76680635,-0.0444
2022-04-22,90.0300,91.4600,87.9350,88.1400,75017652,-0.0190
2022-04-25,89.8600,91.3700,88.6100,90.6900,93481042,0.0289
2022-04-26,89.7400,90.1200,85.0800,85.1600,87805574,-0.0610
2022-04-27,84.2500,87.9000,84.0200,84.9100,83125054,-0.0029
2022-04-28,86.6700,90.5800,84.7800,89.6400,91495449,0.0557
2022-04-29,88.0500,91.7900,85.3800,85.5200,82647701,-0.0460
2022-05-02,85.6550,90.3700,85.3201,89.8400,98304091,0.0505
2022-05-03,89.8500,92.2100,89.0100,91.1300,126381846,0.0144
2022-05-04,98.1800,99.6900,91.7000,99.4200,224892814,0.0910
2022-05-05,97.6500,97.8400,92.1700,93.8700,153129770,-0.0558
2022-05-06,94.3400,98.1800,92.6500,95.3400,144286560,0.0157
2022-05-09,92.8650,93.7400,85.3800,86.3600,144523668,-0.0942
2022-05-10,89.1800,90.7721,85.4100,88.7300,137235451,0.0274
2022-05-11,87.8400,93.4600,86.5300,87.9200,136137858,-0.0091
2022-05-12,86.6000,88.5500,83.2700,87.0600,129214223,-0.0098
2022-05-13,88.3000,96.5700,88.2200,95.1200,138068073,0.0926
2022-05-16,93.8600,98.1690,93.0801,94.2400,131065665,-0.0093
2022-05-17,97.8800,103.2000,97.5400,102.4700,164227181,0.0873
2022-05-18,100.0000,104.2200,95.7100,96.2800,142603246,-0.0604
2022-05-19,96.6900,100.6900,95.0900,96.6700,141506169,0.0041
2022-05-20,98.3850,98.6400,88.2600,93.5000,164126807,-0.0328
2022-05-23,91.6600,95.1900,90.9200,95.0700,128773040,0.0168
2022-05-24,92.5400,93.4200,89.6200,91.1600,123341410,-0.0411
2022-05-25,90.4250,93.8900,89.5200,92.6500,111771116,0.0163
2022-05-26,91.3400,100.3300,90.7400,98.7500,128792745,0.0658
2022-05-27,100.1400,102.4000,99.3800,102.2600,104348440,0.0355
2022-05-31,102.4300,104.5500,100.0400,101.8600,125102894,-0.0039
2022-06-01,102.1300,103.5700,99.5500,101.2200,99351389,-0.0063
2022-06-02,100.7800,109.5000,100.7800,108.5900,120953796,0.0728
2022-06-03,105.8000,109.3900,104.6500,106.3000,110844697,-0.0211
2022-06-06,108.2700,109.5700,104.2250,105.6500,96726891,-0.0061
2022-06-07,104.2400,106.2400,102.6100,105.2800,79022851,-0.0035
2022-06-08,104.5700,105.8480,100.4100,101.9000,97641865,-0.0321
2022-06-09,101.5700,103.9400,98.7400,98.8000,95298975,-0.0304
2022-06-10,98.8200,99.9280,94.2500,94.8200,102212244,-0.0403
2022-06-13,91.2600,92.0300,86.6400,86.9900,98148812,-0.0826
2022-06-14,87.4100,88.3000,85.8201,86.9900,84066567,0.0000
2022-06-15,87.9000,90.8600,86.1900,89.3000,95774807,0.0266
2022-06-16,86.6300,86.7300,80.6400,82.0500,102433342,-0.0812
2022-06-17,82.1900,82.9400,79.4300,81.5700,105212293,-0.0059
2022-06-21,84.1700,85.8100,82.6000,83.7900,87780567,0.0272
2022-06-22,84.4000,86.3750,83.3001,83.7500,86634716,-0.0005
2022-06-23,84.3150,84.4100,80.2251,82.4300,100614559,-0.0158
2022-06-24,83.5600,87.5300,83.0801,87.0800,88553886,0.0564
2022-06-27,87.3550,88.2200,85.2500,86.1600,74663487,-0.0106
2022-06-28,85.7100,86.7300,80.4300,80.7800,95752533,-0.0624
2022-06-29,79.5500,79.7500,76.5100,77.9900,104140895,-0.0345
2022-06-30,77.7300,78.9100,75.4800,76.4700,105368616,-0.0195
2022-07-01,75.1850,75.4500,72.6900,73.6700,87734237,-0.0366
2022-07-05,71.9800,75.2100,71.6000,75.2000,95685751,0.0208
2022-07-06,75.1700,76.2800,73.5500,75.3500,85458857,0.0020
2022-07-07,77.1950,79.9900,76.9000,79.3000,83640945,0.0524
2022-07-08,78.3100,80.4700,77.4000,79.3500,83405931,0.0006
2022-07-11,77.8450,78.2900,75.8417,76.9500,76247536,-0.0302
2022-07-12,76.9800,77.4400,74.4300,76.3600,77873214,-0.0077
2022-07-13,74.9400,79.1100,74.4800,77.5200,79354976,0.0152
2022-07-14,78.2300,79.2500,76.0000,78.6000,83493646,0.0139
2022-07-15,79.3600,81.2000,77.9000,81.1100,76050597,0.0319
2022-07-18,82.2100,84.4700,80.9400,81.4300,90464334,0.0039
2022-07-19,82.7600,86.4100,82.1900,85.8800,85047506,0.0546
2022-07-20,85.3900,89.9198,85.0800,89.4300,88348558,0.0413
2022-07-21,89.6000,91.5800,88.2200,91.0900,90449338,0.0186
2022-07-22,90.2000,90.6900,87.0400,88.1000,76989702,-0.0328
2022-07-25,86.5700,87.6000,85.1200,87.5400,70083006,-0.0064
2022-07-26,87.0000,87.7490,84.7100,85.2500,69180367,-0.0262
2022-07-27,86.9400,90.6200,86.2900,89.8200,78301564,0.0536
2022-07-28,90.4150,92.2200,88.5909,91.6700,79009185,0.0206
2022-07-29,90.7000,94.8100,90.5600,94.4700,76630707,0.0305
2022-08-01,95.5900,98.3900,93.9600,96.7800,96477499,0.0245
2022-08-02,95.7100,100.9150,95.3600,99.2900,116734097,0.0259
2022-08-03,94.8300,98.7693,93.6200,98.0900,131142046,-0.0121
2022-08-04,97.5000,104.5900,97.2600,103.9100,125855773,0.0593
2022-08-05,101.0500,103.8600,100.9800,102.3100,93859876,-0.0154
2022-08-08,100.0600,101.8000,97.9900,100.0700,92692592,-0.0219
2022-08-09,97.9500,98.0461,93.6700,95.5400,89473663,-0.0453
2022-08-10,98.4500,99.3500,95.6100,99.0500,83416119,0.0367
2022-08-11,99.9300,102.3700,98.0000,98.1200,77516860,-0.0094
2022-08-12,99.2000,101.4000,98.4800,100.8300,72316345,0.0276
2022-08-15,100.5050,101.8500,99.8002,101.0100,61327142,0.0018
2022-08-16,100.8400,101.4500,98.3201,100.2000,60220671,-0.0080
2022-08-17,99.2600,99.6400,96.7250,98.2700,63735583,-0.0193
2022-08-18,97.7400,101.0700,96.7342,100.4400,76059523,0.0221
2022-08-19,98.6700,99.2450,94.5900,95.9500,67221693,-0.0447
