Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,405.0000,407.4800,398.3000,399.1900,2186259,398.1900
2021-11-26,384.4800,391.7100,382.7150,389.3900,2687915,-0.0245
2021-11-29,394.0000,396.3700,382.4500,386.5400,2883431,-0.0073
2021-11-30,383.5300,386.8300,377.2600,380.9900,4570434,-0.0144
2021-12-01,383.8200,390.1600,376.2100,376.4800,2477444,-0.0118
2021-12-02,378.0000,389.0900,376.0300,387.5400,3343716,0.0294
2021-12-03,389.8800,389.8800,379.0300,382.7300,2807501,-0.0124
2021-12-06,388.6700,393.5999,383.4900,389.3000,1990217,0.0172
2021-12-07,393.5800,401.7500,393.0600,400.1100,2440999,0.0278
2021-12-08,401.2300,401.7100,395.1400,397.3200,1635227,-0.0070
2021-12-09,395.7000,400.1899,393.0000,396.4900,2111459,-0.0021
2021-12-10,398.0000,398.8600,388.6600,391.0600,1893761,-0.0137
2021-12-13,391.1900,391.1900,382.6600,384.6400,2313256,-0.0164
2021-12-14,383.5600,392.5000,383.2600,388.8200,2788459,0.0109
2021-12-15,389.5000,391.4000,380.5980,389.9100,2802320,0.0028
2021-12-16,395.1300,399.8400,391.8001,397.3700,3578189,0.0191
2021-12-17,389.2100,393.6700,380.6300,381.8000,7067987,-0.0392
2021-12-20,375.5200,375.6250,366.6500,371.6100,3735570,-0.0267
2021-12-21,376.4300,382.0850,374.7600,380.3200,2942812,0.0234
2021-12-22,380.4200,384.0050,379.2650,382.3300,1487922,0.0053
2021-12-23,383.7900,387.6100,383.5700,385.0400,1624168,0.0071
2021-12-27,386.9900,389.1100,385.0001,388.0400,1430760,0.0078
2021-12-28,388.9300,391.3328,386.2350,387.6100,1528340,-0.0011
2021-12-29,387.9700,389.4600,384.4200,386.2000,1327800,-0.0036
2021-12-30,387.7500,389.7799,385.1950,385.5200,1160146,-0.0018
2021-12-31,385.0000,387.0000,380.8350,382.5500,1589703,-0.0077
2022-01-03,389.0000,399.3000,387.3400,395.3300,3338527,0.0334
2022-01-04,402.2300,410.2800,401.1800,407.4800,3916412,0.0307
2022-01-05,409.8000,412.6599,397.8900,398.6300,3469627,-0.0217
2022-01-06,401.0000,401.2000,386.4332,396.9300,2960923,-0.0043
2022-01-07,397.6700,400.5500,394.5300,397.5100,2360655,0.0015
2022-01-10,401.3200,404.3700,394.2150,399.1700,3009436,0.0042
2022-01-11,400.2500,403.3400,396.3100,403.0500,1737878,0.0097
2022-01-12,403.2400,404.1200,388.5600,390.3100,4157980,-0.0316
2022-01-13,394.0500,396.8650,389.7500,390.8000,2497816,0.0013
2022-01-14,382.1300,384.3900,375.0000,380.9400,4685335,-0.0252
2022-01-18,360.0400,361.5700,347.2300,354.4000,12902571,-0.0697
2022-01-19,358.3400,359.7096,346.3900,347.3200,7277110,-0.0200
2022-01-20,348.9000,357.1799,346.1372,348.1000,4599934,0.0022
2022-01-21,345.5400,348.9900,340.7200,343.9100,4904089,-0.0120
2022-01-24,337.3200,344.0700,326.2300,343.3900,6573835,-0.0015
2022-01-25,337.8600,342.9300,330.9100,341.5500,3959335,-0.0054
2022-01-26,346.6000,350.4800,338.4127,342.6800,3745854,0.0033
2022-01-27,345.6700,348.7700,337.7200,341.0300,2577150,-0.0048
2022-01-28,337.7300,347.1500,333.4500,347.0100,3714571,0.0175
2022-01-31,344.6000,355.2100,343.4400,354.6800,3312350,0.0221
2022-02-01,356.1300,364.5400,354.0500,364.0600,3303705,0.0264
2022-02-02,363.5000,368.5300,357.8300,363.0600,2742362,-0.0027
2022-02-03,362.8200,365.7600,358.1600,358.8800,2372885,-0.0115
2022-02-04,362.1700,370.9500,361.0200,367.6000,3762311,0.0243
