Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,84.7500,87.1550,84.6100,86.2100,21666066,85.2100
2021-11-26,83.1300,84.0500,81.9800,83.4200,16487233,-0.0324
2021-11-29,84.3800,86.2700,84.1550,86.1400,18889820,0.0326
2021-11-30,85.5800,86.9200,83.9500,84.0000,27301042,-0.0248
2021-12-01,86.5500,89.0500,85.0000,85.1500,31653636,0.0137
2021-12-02,82.6320,83.5900,81.3500,82.8800,22994496,-0.0267
2021-12-03,83.7100,84.4300,80.6400,81.6200,19167224,-0.0152
2021-12-06,81.8300,83.2300,80.5300,82.4500,15094888,0.0102
2021-12-07,84.4200,87.0390,84.3300,85.8300,21716939,0.0410
2021-12-08,85.4350,86.3400,84.0310,86.0200,12908466,0.0022
2021-12-09,85.3000,86.5400,84.6300,84.9300,11964259,-0.0127
2021-12-10,84.3400,85.6800,84.1301,85.5400,11955861,0.0072
2021-12-13,86.6100,87.3800,84.2000,84.3500,13054432,-0.0139
2021-12-14,83.2200,84.7700,82.9100,83.2900,12082484,-0.0126
2021-12-15,83.4800,85.7900,82.0550,85.6600,13971453,0.0285
2021-12-16,85.8800,86.3200,82.1330,82.6900,16503228,-0.0347
2021-12-17,81.6200,83.2900,80.9400,83.0000,23251154,0.0037
2021-12-20,82.1400,83.2500,80.9100,82.0300,22346807,-0.0117
2021-12-21,88.9900,91.1400,87.3500,90.6800,58363551,0.1054
2021-12-22,90.0000,90.4800,88.9200,90.3400,18593895,-0.0037
2021-12-23,90.7000,95.0000,90.3500,94.4200,36400104,0.0452
2021-12-27,93.7200,94.9300,92.7300,94.4300,17117704,0.0001
2021-12-28,93.7500,93.8900,92.0600,92.9400,13683846,-0.0158
2021-12-29,94.0000,96.7450,93.9100,96.1700,32234608,0.0348
2021-12-30,94.4000,95.5050,93.4332,93.8900,19327840,-0.0237
2021-12-31,94.0000,94.4174,93.0300,93.1500,11409282,-0.0079
2022-01-03,93.9050,95.8350,93.4800,95.7500,18719697,0.0279
2022-01-04,95.6000,96.5900,93.5400,96.3400,19725020,0.0062
2022-01-05,95.3800,98.4500,94.3500,94.4000,28613129,-0.0201
2022-01-06,95.1046,96.7100,94.1200,95.6500,22320264,0.0132
2022-01-07,96.0900,97.1900,93.9400,94.4500,14857859,-0.0125
2022-01-10,94.2600,95.6700,91.0400,93.8900,20289997,-0.0059
2022-01-11,92.4550,94.2700,91.6500,94.2000,14899097,0.0033
2022-01-12,95.1600,96.2300,93.7800,95.1100,13339184,0.0097
2022-01-13,96.5000,98.1050,95.3031,95.6200,23679830,0.0054
2022-01-14,94.4400,97.4300,94.4000,97.3600,18384993,0.0182
2022-01-18,95.5300,95.9500,92.5400,92.8700,19730698,-0.0461
2022-01-19,93.7200,94.7800,89.7700,90.0000,18961821,-0.0309
2022-01-20,90.2800,90.3300,84.9300,85.0700,24701342,-0.0548
