Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,336.2800,338.1600,333.9110,337.9100,21661307,0.0000
2021-11-26,334.3500,337.9300,328.1200,329.6800,24217242,-0.0244
2021-11-29,334.9400,339.0300,334.7400,336.6300,28563481,0.0211
2021-11-30,335.3200,337.7800,328.9900,330.5900,42885609,-0.0179
2021-12-01,335.1300,339.2800,329.3900,330.0800,33401146,-0.0015
2021-12-02,330.3000,333.4900,327.8028,329.4900,30765980,-0.0018
2021-12-03,331.9900,332.7000,318.0300,323.0100,41779279,-0.0197
2021-12-06,323.9500,327.4500,319.2300,326.1900,30032556,0.0098
2021-12-07,331.6400,335.8000,330.1000,334.9200,31021936,0.0268
2021-12-08,335.3100,335.5000,330.8000,334.9700,24760988,0.0001
2021-12-09,334.4100,336.4890,332.1200,333.1000,22214158,-0.0056
2021-12-10,334.9800,343.0000,334.7900,342.5400,38095694,0.0283
2021-12-13,340.6800,343.7900,339.0800,339.4000,28899431,-0.0092
2021-12-14,333.2200,334.6400,324.1100,328.3400,44438699,-0.0326
2021-12-15,328.6100,335.1900,324.5000,334.6500,35381122,0.0192
2021-12-16,335.7100,336.7600,323.0200,324.9000,35034831,-0.0291
2021-12-17,320.8800,324.9200,317.2500,323.8000,47983713,-0.0034
2021-12-20,320.0500,322.8000,317.5700,319.9100,28326532,-0.0120
2021-12-21,323.2900,327.7300,319.8000,327.2900,24740597,0.0231
2021-12-22,328.3000,333.6050,325.7500,333.2000,24831493,0.0181
2021-12-23,332.7500,336.3900,332.7300,334.6900,19617848,0.0045
2021-12-27,335.4600,342.4800,335.4300,342.4500,19947029,0.0232
2021-12-28,343.1500,343.8100,340.3200,341.2500,15661467,-0.0035
2021-12-29,341.3000,344.3000,339.6800,341.9500,15041956,0.0021
2021-12-30,341.9100,343.1300,338.8200,339.3200,15994471,-0.0077
2021-12-31,338.5100,339.3550,335.8500,336.3200,17772880,-0.0088
2022-01-03,335.3500,338.0000,329.7800,334.7500,28918013,-0.0047
2022-01-04,334.8300,335.2000,326.1200,329.0100,32674306,-0.0171
2022-01-05,325.8600,326.0700,315.9800,316.3800,40054327,-0.0384
2022-01-06,313.1500,318.7000,311.4900,313.8800,39646148,-0.0079
2022-01-07,314.1500,316.5000,310.0900,314.0400,32720018,0.0005
2022-01-10,309.4850,314.7200,304.6900,314.2700,44289467,0.0007
2022-01-11,313.3800,316.6100,309.8900,314.9800,29267314,0.0023
2022-01-12,319.6700,323.4100,317.0800,318.2700,34372217,0.0104
2022-01-13,320.4658,320.8800,304.0000,304.8000,45365979,-0.0423
2022-01-14,304.2500,310.8200,303.7500,310.2000,39846414,0.0177
2022-01-18,304.0700,309.8000,301.7400,302.6500,41717982,-0.0243
2022-01-19,306.2900,313.9093,302.7000,303.3300,45485618,0.0022
2022-01-20,309.0700,311.6494,301.1400,301.6000,35380675,-0.0057
2022-01-21,302.6850,304.1100,295.6100,296.0300,57984403,-0.0185
2022-01-24,292.2000,297.1100,276.0500,296.3700,86035393,0.0011
2022-01-25,291.5200,294.9900,285.1700,288.4900,72848638,-0.0266
2022-01-26,307.9850,308.5000,293.0300,296.7100,90428853,0.0285
2022-01-27,302.6600,307.3000,297.9300,299.8400,53481317,0.0105
2022-01-28,300.2300,308.4800,294.4500,308.2600,49743698,0.0281
2022-01-31,308.9500,312.3800,306.3700,310.9800,46444536,0.0088
2022-02-01,310.4100,310.6300,305.1293,308.7600,40950396,-0.0071
2022-02-02,309.6300,315.1200,308.8800,313.4600,36635989,0.0152
2022-02-03,309.4900,311.2300,299.9600,301.2500,43729972,-0.0390
2022-02-04,300.2100,308.8000,299.9700,305.9400,35096488,0.0156
2022-02-07,306.1700,307.8400,299.9000,300.9500,28533286,-0.0163
2022-02-08,301.2500,305.5610,299.9500,304.5600,32421188,0.0120
2022-02-09,309.8650,311.9300,307.3900,311.2100,31284671,0.0218
2022-02-10,304.0400,309.1200,300.7000,302.3800,45386199,-0.0284
2022-02-11,303.1900,304.2900,294.2200,295.0400,39175620,-0.0243
2022-02-14,293.7700,296.7600,291.3500,295.0000,36359487,-0.0001
2022-02-15,300.0080,300.8000,297.0200,300.4700,27379488,0.0185
2022-02-16,298.3650,300.8700,293.6800,299.5000,29982121,-0.0032
2022-02-17,296.3600,296.8000,290.0000,290.7300,32461580,-0.0293
2022-02-18,293.0500,293.8600,286.3050,287.9300,34264008,-0.0096
2022-02-22,285.0000,291.5400,284.5000,287.7200,41569319,-0.0007
2022-02-23,290.1800,291.7000,280.1000,280.2700,37811167,-0.0259
2022-02-24,272.5100,295.1600,271.5200,294.5900,56989686,0.0511
2022-02-25,295.1400,297.6300,291.6550,297.3100,32546721,0.0092
2022-02-28,294.3100,299.1400,293.0000,298.7900,34627457,0.0050
2022-03-01,296.4000,299.9700,292.1500,294.9500,31217778,-0.0129
2022-03-02,295.3600,301.4700,293.6980,300.1900,31873007,0.0178
2022-03-03,302.8900,303.1300,294.0500,295.9200,27314469,-0.0142
2022-03-04,294.2900,295.6600,287.1650,289.8600,32369655,-0.0205
2022-03-07,288.5300,289.6900,278.5300,278.9100,43157178,-0.0378
2022-03-08,277.8000,283.9600,270.0000,275.8500,48159475,-0.0110
2022-03-09,283.4400,289.6000,280.7800,288.5000,35204480,0.0459
2022-03-10,283.0200,286.6000,280.5800,285.5900,30628012,-0.0101
2022-03-11,287.9600,289.5100,279.4300,280.0700,27209330,-0.0193
2022-03-14,280.3400,285.3992,275.8200,276.4400,30660747,-0.0130
2022-03-15,280.3500,287.8200,278.7250,287.1500,34245085,0.0387
2022-03-16,289.1100,294.5700,283.2000,294.3900,37826329,0.0252
2022-03-17,293.2900,295.6100,289.3700,295.2200,30816633,0.0028
2022-03-18,295.3700,301.0000,292.7300,300.4300,42195837,0.0176
2022-03-21,298.8900,300.1400,294.9000,299.1600,28107855,-0.0042
2022-03-22,299.8000,305.0000,298.7700,304.0600,27441386,0.0164
2022-03-23,300.5100,303.2300,297.7201,299.4900,25715377,-0.0150
2022-03-24,299.1400,304.2000,298.3150,304.1000,24484456,0.0154
2022-03-25,305.2300,305.5000,299.2855,303.6800,22443541,-0.0014
2022-03-28,304.3300,310.8000,304.3300,310.7000,29578188,0.0231
2022-03-29,313.9100,315.8200,309.0500,315.4100,30393403,0.0152
2022-03-30,313.7600,315.9500,311.5800,313.8600,28163555,-0.0049
2022-03-31,313.9000,315.1400,307.8900,308.3100,33422070,-0.0177
2022-04-01,309.3700,310.1300,305.5400,309.4200,27110529,0.0036
2022-04-04,310.0900,315.1100,309.7100,314.9700,24335868,0.0179
2022-04-05,313.2700,314.8650,309.8700,310.8800,22984881,-0.0130
2022-04-06,305.1900,307.0000,296.7100,299.5000,40110372,-0.0366
2022-04-07,296.6600,303.6500,296.3500,301.3700,31411155,0.0062
2022-04-08,300.4400,301.1200,296.2800,296.9700,24361917,-0.0146
2022-04-11,291.7900,292.6100,285.0000,285.2600,34569264,-0.0394
2022-04-12,289.2350,290.7390,280.4900,282.0600,30966721,-0.0112
2022-04-13,282.7300,288.5800,281.3000,287.6200,21907176,0.0197
2022-04-14,288.0900,288.3050,279.3200,279.8300,28221607,-0.0271
2022-04-18,278.9100,282.4600,278.3400,280.5200,20778000,0.0025
2022-04-19,279.3800,286.1700,278.4100,285.3000,22297720,0.0170
