Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,207.5200,211.2200,206.8700,210.6000,5437620,0.0000
2021-11-26,197.5700,199.4200,194.0000,199.2100,17636637,-0.0541
2021-11-29,201.8700,204.2800,195.3300,198.5000,12276237,-0.0036
2021-11-30,196.0200,198.8200,193.8500,197.8500,12638924,-0.0033
2021-12-01,200.8100,201.6200,188.0000,188.1900,13321994,-0.0488
2021-12-02,196.8000,202.5400,192.4100,202.3800,20435443,0.0754
2021-12-03,198.7000,199.9000,195.4201,198.4900,10742710,-0.0192
2021-12-06,199.7700,206.4201,199.2000,205.8800,11587882,0.0372
2021-12-07,207.0600,211.6500,206.3800,208.8300,10387919,0.0143
2021-12-08,209.1800,212.6799,207.7100,211.0300,6986783,0.0105
2021-12-09,207.5300,208.5450,205.2000,207.5600,7011011,-0.0164
2021-12-10,208.8100,209.0000,203.4800,205.0600,6040048,-0.0120
2021-12-13,202.5000,202.8100,195.5500,197.4000,10619582,-0.0374
2021-12-14,195.6000,200.5000,195.1800,195.5000,8445068,-0.0096
2021-12-15,195.2800,196.5799,190.3200,195.4300,10535864,-0.0004
2021-12-16,197.0000,198.3175,190.4400,190.7900,8216806,-0.0237
2021-12-17,190.2700,194.7700,187.8800,192.6300,12642000,0.0096
2021-12-20,188.1100,190.3600,185.2600,188.4800,10256377,-0.0215
2021-12-21,190.2800,199.6900,190.0400,199.5200,12082319,0.0586
2021-12-22,199.4600,202.9300,197.9400,201.6900,8145344,0.0109
2021-12-23,202.1300,205.1300,201.3200,204.2200,7415194,0.0125
2021-12-27,201.9900,203.4300,199.1000,203.1700,7826624,-0.0051
2021-12-28,202.2300,208.9373,201.6500,206.1300,8885989,0.0146
2021-12-29,205.3600,205.4100,202.6000,203.6600,6119004,-0.0120
2021-12-30,203.0000,206.0000,202.6000,202.7100,7012644,-0.0047
2021-12-31,202.2000,203.6900,200.0300,201.3200,8016593,-0.0069
2022-01-03,204.0000,210.5500,203.3400,207.8600,9074592,0.0325
2022-01-04,211.3000,214.5555,209.7800,213.6300,11414562,0.0278
2022-01-05,216.6400,218.9300,211.8100,213.0700,11564732,-0.0026
2022-01-06,214.6400,216.0000,207.8600,211.3400,7142191,-0.0081
2022-01-07,212.9800,218.3200,212.3825,215.5000,9526395,0.0197
2022-01-10,214.2600,215.2800,207.1300,209.3100,8229019,-0.0287
2022-01-11,209.0000,217.0300,208.4100,216.0200,8052093,0.0321
2022-01-12,217.0900,221.2400,216.3000,217.4500,9134501,0.0066
2022-01-13,222.2500,226.8900,220.0500,223.9000,17628012,0.0297
2022-01-14,222.1600,226.2000,220.2500,225.9600,8053460,0.0092
2022-01-18,224.5000,229.6700,224.2600,225.0100,8883285,-0.0042
2022-01-19,225.1000,225.4200,216.9400,217.0800,9322104,-0.0352
2022-01-20,217.3800,221.9500,213.4200,214.1900,7636803,-0.0133
2022-01-21,213.7900,213.7900,204.5700,205.4400,11548497,-0.0409
2022-01-24,199.8500,204.8000,192.5100,204.2000,13810337,-0.0060
2022-01-25,200.1000,205.6300,197.5501,204.1000,8824460,-0.0005
2022-01-26,206.2140,206.2140,191.9200,194.2700,19974396,-0.0482
2022-01-27,196.3800,199.7073,188.6400,189.7500,12670070,-0.0233
2022-01-28,188.7800,190.7200,183.7700,190.5700,10966711,0.0043
2022-01-31,190.7300,200.3400,190.0000,200.2400,15504556,0.0507
2022-02-01,202.4800,208.8900,200.4950,208.3400,12265145,0.0405
2022-02-02,205.4300,208.3857,203.2100,207.5200,7843739,-0.0039
2022-02-03,206.0600,209.1000,204.2600,206.3900,7054722,-0.0054
2022-02-04,205.0000,208.2500,203.1000,206.4500,5952563,0.0003
2022-02-07,205.7900,214.3700,205.4200,211.9200,11816911,0.0265
2022-02-08,212.6800,213.8700,209.6900,213.2700,7356230,0.0064
2022-02-09,214.9100,217.0400,213.3004,215.8600,7587730,0.0121
2022-02-10,213.7100,223.2300,213.6950,218.7500,11695860,0.0134
2022-02-11,217.8700,221.4200,210.2700,212.3000,11443738,-0.0295
2022-02-14,213.0000,215.6300,208.7600,210.0400,6481404,-0.0106
2022-02-15,214.8400,219.5394,213.6900,217.7300,10461008,0.0366
2022-02-16,216.1000,219.6800,215.2800,218.9300,5698917,0.0055
2022-02-17,218.4700,218.5799,212.6700,213.5800,6176575,-0.0244
2022-02-18,212.5600,214.7288,208.6000,209.0300,6973602,-0.0213
2022-02-22,205.0000,206.9000,197.8200,198.7400,10265021,-0.0492
2022-02-23,201.1300,203.2499,195.9100,196.4200,7326312,-0.0117
2022-02-24,189.2900,198.8550,186.8800,198.4300,12207625,0.0102
2022-02-25,201.0900,204.0700,199.1006,201.4800,8730302,0.0154
2022-02-28,198.5800,207.3100,196.7500,205.3400,9859273,0.0192
2022-03-01,203.1100,203.5000,192.9300,194.9100,11799494,-0.0508
2022-03-02,196.2700,199.8500,194.6413,197.8100,7463406,0.0149
2022-03-03,197.9400,198.5000,188.7100,188.8500,12424491,-0.0453
2022-03-04,187.3700,188.3203,178.9700,180.8400,13104580,-0.0424
2022-03-07,181.0300,182.7200,169.0600,169.1700,12847456,-0.0645
2022-03-08,169.7300,180.8200,167.5800,173.8000,13715459,0.0274
2022-03-09,179.8000,182.8700,177.4100,178.5600,10062148,0.0274
2022-03-10,175.7600,182.0200,175.3900,178.3900,8364100,-0.0010
2022-03-11,183.5900,184.8600,175.9500,176.2300,9373598,-0.0121
2022-03-14,175.8800,178.2289,172.5700,175.5200,8138882,-0.0040
2022-03-15,176.3000,180.5000,175.6000,179.8900,8051498,0.0249
2022-03-16,183.3900,189.6000,182.3000,188.9900,12077525,0.0506
2022-03-17,186.3600,190.2400,185.2700,190.1900,8126616,0.0063
2022-03-18,192.0700,193.3800,190.1000,192.8300,12771265,0.0139
2022-03-21,184.4000,187.2650,180.6100,185.9000,27194402,-0.0359
2022-03-22,185.2400,192.8629,184.5200,191.0400,14231742,0.0276
2022-03-23,189.6700,190.1600,185.0300,186.0400,8297782,-0.0262
2022-03-24,186.3500,189.1900,184.7200,189.0500,7094360,0.0162
2022-03-25,187.7600,191.7000,186.9300,188.9500,6232765,-0.0005
2022-03-28,188.4300,189.2600,184.4700,188.1600,6904146,-0.0042
2022-03-29,191.6200,196.3600,191.2000,193.8000,8438704,0.0300
2022-03-30,192.3200,197.4500,191.3600,194.9100,9959326,0.0057
2022-03-31,195.0000,197.5799,191.4500,191.5000,6447933,-0.0175
2022-04-01,192.5800,192.6160,188.7800,190.7600,4862109,-0.0039
2022-04-04,190.0200,191.8448,186.9100,191.1800,7799600,0.0022
2022-04-05,189.7000,192.3500,182.5200,182.6500,9317523,-0.0446
2022-04-06,180.4000,180.5700,176.5802,178.7200,8173868,-0.0215
2022-04-07,178.1300,178.6600,173.8700,177.9700,7517791,-0.0042
2022-04-08,176.5400,178.1300,174.2400,175.2000,6524064,-0.0156
2022-04-11,173.8400,179.6700,173.4000,175.0300,6001124,-0.0010
2022-04-12,175.5000,178.5000,174.5300,176.2800,6125106,0.0071
2022-04-13,176.9600,183.4600,176.9600,182.8700,7399856,0.0374
2022-04-14,182.7500,185.5400,181.6400,181.9400,5144620,-0.0051
2022-04-18,181.4500,182.4600,178.5500,179.8500,5042585,-0.0115
2022-04-19,180.3600,187.6100,180.2800,185.9800,7485607,0.0341
2022-04-20,187.2400,187.3400,182.8600,183.5500,6731472,-0.0131
2022-04-21,188.7300,189.8500,180.5500,181.0200,7446130,-0.0138
2022-04-22,180.7800,182.6700,176.5000,176.9200,6372406,-0.0226
