epoch,stock,avg_loss,model_name,arch,n_qubits,n_qlayers,lr,lookback,batch_size,n_epoch,seed
1,NVDA,0.4064661704681136,QRNN,1.1,4,2,0.030000,10,16,50,4
1,DIS,0.3713391558690505,QRNN,1.1,4,2,0.030000,10,16,50,4
1,KO,0.062478039752353325,QRNN,1.1,4,2,0.030000,10,16,50,4
1,MO,0.1787510480393063,QRNN,1.1,4,2,0.030000,10,16,50,4
1,BABA,0.1282967119054361,QRNN,1.1,4,2,0.030000,10,16,50,4
1,MA,0.08400650229305029,QRNN,1.1,4,2,0.030000,10,16,50,4
1,V,0.08286688663065434,QRNN,1.1,4,2,0.030000,10,16,50,4
1,JPM,0.14240877804431049,QRNN,1.1,4,2,0.030000,10,16,50,4
1,PG,0.07481128874827515,QRNN,1.1,4,2,0.030000,10,16,50,4
1,TSM,0.1747081151062792,QRNN,1.1,4,2,0.030000,10,16,50,4
1,META,0.20102918317372148,QRNN,1.1,4,2,0.030000,10,16,50,4
1,TSLA,0.353571507063779,QRNN,1.1,4,2,0.030000,10,16,50,4
1,MSFT,0.14127555591138927,QRNN,1.1,4,2,0.030000,10,16,50,4
1,AAPL,0.10059693150899628,QRNN,1.1,4,2,0.030000,10,16,50,4
1,ABBV,0.03070984787138348,QRNN,1.1,4,2,0.030000,10,16,50,4
1,PEP,0.05447004777802662,QRNN,1.1,4,2,0.030000,10,16,50,4
1,CRM,0.2752074883742766,QRNN,1.1,4,2,0.030000,10,16,50,4
1,PFE,0.17732563936574894,QRNN,1.1,4,2,0.030000,10,16,50,4
1,NFLX,0.3267921432852745,QRNN,1.1,4,2,0.030000,10,16,50,4
1,AMD,0.2518660175529393,QRNN,1.1,4,2,0.030000,10,16,50,4
1,ABT,0.23245322704315186,QRNN,1.1,4,2,0.030000,10,16,50,4
1,PM,0.08139603712003339,QRNN,1.1,4,2,0.030000,10,16,50,4
1,BA,0.119737389751456,QRNN,1.1,4,2,0.030000,10,16,50,4
1,NKE,0.1420017643408342,QRNN,1.1,4,2,0.030000,10,16,50,4
1,GS,0.12611488439142704,QRNN,1.1,4,2,0.030000,10,16,50,4
1,T,0.12934515726837245,QRNN,1.1,4,2,0.030000,10,16,50,4
1,C,0.17971939593553543,QRNN,1.1,4,2,0.030000,10,16,50,4
1,MU,0.29348003593358124,QRNN,1.1,4,2,0.030000,10,16,50,4
2,NVDA,0.2111992917277596,QRNN,1.1,4,2,0.029420,10,16,50,4
2,DIS,0.23731865937059576,QRNN,1.1,4,2,0.029420,10,16,50,4
2,KO,0.0303229048890485,QRNN,1.1,4,2,0.029420,10,16,50,4
2,MO,0.15465387583456255,QRNN,1.1,4,2,0.029420,10,16,50,4
2,BABA,0.11961678466336294,QRNN,1.1,4,2,0.029420,10,16,50,4
2,MA,0.07583514313128861,QRNN,1.1,4,2,0.029420,10,16,50,4
2,V,0.07493721494789828,QRNN,1.1,4,2,0.029420,10,16,50,4
2,JPM,0.13289450845596465,QRNN,1.1,4,2,0.029420,10,16,50,4
2,PG,0.07178800993345001,QRNN,1.1,4,2,0.029420,10,16,50,4
2,TSM,0.16725865988568825,QRNN,1.1,4,2,0.029420,10,16,50,4
2,META,0.1943194026296789,QRNN,1.1,4,2,0.029420,10,16,50,4
2,TSLA,0.35104245760224084,QRNN,1.1,4,2,0.029420,10,16,50,4
2,MSFT,0.14051331325688146,QRNN,1.1,4,2,0.029420,10,16,50,4
2,AAPL,0.09557522350752895,QRNN,1.1,4,2,0.029420,10,16,50,4
2,ABBV,0.030094699595462193,QRNN,1.1,4,2,0.029420,10,16,50,4
2,PEP,0.052405014761130915,QRNN,1.1,4,2,0.029420,10,16,50,4
2,CRM,0.274205553938042,QRNN,1.1,4,2,0.029420,10,16,50,4
2,PFE,0.17317332496697252,QRNN,1.1,4,2,0.029420,10,16,50,4
2,NFLX,0.3291436189954931,QRNN,1.1,4,2,0.029420,10,16,50,4
2,AMD,0.2519699650054628,QRNN,1.1,4,2,0.029420,10,16,50,4
2,ABT,0.23332982510328293,QRNN,1.1,4,2,0.029420,10,16,50,4
2,PM,0.07681992252103308,QRNN,1.1,4,2,0.029420,10,16,50,4
2,BA,0.11888710722665895,QRNN,1.1,4,2,0.029420,10,16,50,4
2,NKE,0.143582859499888,QRNN,1.1,4,2,0.029420,10,16,50,4
2,GS,0.12372091531076214,QRNN,1.1,4,2,0.029420,10,16,50,4
2,T,0.12842653979631988,QRNN,1.1,4,2,0.029420,10,16,50,4
2,C,0.17650215327739716,QRNN,1.1,4,2,0.029420,10,16,50,4
2,MU,0.28792244399135763,QRNN,1.1,4,2,0.029420,10,16,50,4
3,NVDA,0.2070948617024855,QRNN,1.1,4,2,0.028840,10,16,50,4
3,DIS,0.23671053959564728,QRNN,1.1,4,2,0.028840,10,16,50,4
3,KO,0.02762757281942124,QRNN,1.1,4,2,0.028840,10,16,50,4
3,MO,0.15547587925737555,QRNN,1.1,4,2,0.028840,10,16,50,4
3,BABA,0.1184781247919256,QRNN,1.1,4,2,0.028840,10,16,50,4
3,MA,0.07580073736608028,QRNN,1.1,4,2,0.028840,10,16,50,4
3,V,0.0731842842545699,QRNN,1.1,4,2,0.028840,10,16,50,4
3,JPM,0.13330425491387193,QRNN,1.1,4,2,0.028840,10,16,50,4
3,PG,0.07152043452317064,QRNN,1.1,4,2,0.028840,10,16,50,4
3,TSM,0.17302261022004214,QRNN,1.1,4,2,0.028840,10,16,50,4
3,META,0.19604899531060999,QRNN,1.1,4,2,0.028840,10,16,50,4
3,TSLA,0.34992597048932855,QRNN,1.1,4,2,0.028840,10,16,50,4
3,MSFT,0.13862743093208832,QRNN,1.1,4,2,0.028840,10,16,50,4
3,AAPL,0.0974035058170557,QRNN,1.1,4,2,0.028840,10,16,50,4
3,ABBV,0.029295041818510403,QRNN,1.1,4,2,0.028840,10,16,50,4
3,PEP,0.05430122193965045,QRNN,1.1,4,2,0.028840,10,16,50,4
3,CRM,0.27120946009050717,QRNN,1.1,4,2,0.028840,10,16,50,4
3,PFE,0.17054518007419325,QRNN,1.1,4,2,0.028840,10,16,50,4
3,NFLX,0.3281228603287177,QRNN,1.1,4,2,0.028840,10,16,50,4
3,AMD,0.24855727025053717,QRNN,1.1,4,2,0.028840,10,16,50,4
3,ABT,0.23176290027119897,QRNN,1.1,4,2,0.028840,10,16,50,4
3,PM,0.07674584012817252,QRNN,1.1,4,2,0.028840,10,16,50,4
3,BA,0.11944090397181836,QRNN,1.1,4,2,0.028840,10,16,50,4
3,NKE,0.1376863226971843,QRNN,1.1,4,2,0.028840,10,16,50,4
3,GS,0.12399287589571693,QRNN,1.1,4,2,0.028840,10,16,50,4
3,T,0.13105019385164435,QRNN,1.1,4,2,0.028840,10,16,50,4
3,C,0.17501759935509076,QRNN,1.1,4,2,0.028840,10,16,50,4
3,MU,0.28870670158754697,QRNN,1.1,4,2,0.028840,10,16,50,4
4,NVDA,0.20594751834869385,QRNN,1.1,4,2,0.028260,10,16,50,4
4,DIS,0.23474899543957276,QRNN,1.1,4,2,0.028260,10,16,50,4
4,KO,0.027925160819325934,QRNN,1.1,4,2,0.028260,10,16,50,4
4,MO,0.15632297945293513,QRNN,1.1,4,2,0.028260,10,16,50,4
4,BABA,0.11741535873575644,QRNN,1.1,4,2,0.028260,10,16,50,4
4,MA,0.07812393418597904,QRNN,1.1,4,2,0.028260,10,16,50,4
4,V,0.07366371747444976,QRNN,1.1,4,2,0.028260,10,16,50,4
4,JPM,0.13536196235905995,QRNN,1.1,4,2,0.028260,10,16,50,4
4,PG,0.07136809271336957,QRNN,1.1,4,2,0.028260,10,16,50,4
4,TSM,0.16782367483458735,QRNN,1.1,4,2,0.028260,10,16,50,4
4,META,0.1941748894751072,QRNN,1.1,4,2,0.028260,10,16,50,4
4,TSLA,0.3478553051298315,QRNN,1.1,4,2,0.028260,10,16,50,4
4,MSFT,0.13909745961427689,QRNN,1.1,4,2,0.028260,10,16,50,4
4,AAPL,0.09668177112259647,QRNN,1.1,4,2,0.028260,10,16,50,4
4,ABBV,0.02941002379256216,QRNN,1.1,4,2,0.028260,10,16,50,4
4,PEP,0.05202573791823604,QRNN,1.1,4,2,0.028260,10,16,50,4
4,CRM,0.26858795976096933,QRNN,1.1,4,2,0.028260,10,16,50,4
4,PFE,0.17395494133234024,QRNN,1.1,4,2,0.028260,10,16,50,4
4,NFLX,0.32490699060938577,QRNN,1.1,4,2,0.028260,10,16,50,4
4,AMD,0.24921570176428015,QRNN,1.1,4,2,0.028260,10,16,50,4
4,ABT,0.22733003239740024,QRNN,1.1,4,2,0.028260,10,16,50,4
4,PM,0.07704640924930573,QRNN,1.1,4,2,0.028260,10,16,50,4
4,BA,0.12027979303490031,QRNN,1.1,4,2,0.028260,10,16,50,4
4,NKE,0.1387055219913071,QRNN,1.1,4,2,0.028260,10,16,50,4
4,GS,0.12406330826607617,QRNN,1.1,4,2,0.028260,10,16,50,4
4,T,0.12858246436173265,QRNN,1.1,4,2,0.028260,10,16,50,4
4,C,0.1806948645548387,QRNN,1.1,4,2,0.028260,10,16,50,4
4,MU,0.2901250103657896,QRNN,1.1,4,2,0.028260,10,16,50,4
5,NVDA,0.20928441665389322,QRNN,1.1,4,2,0.027680,10,16,50,4
5,DIS,0.23538695140318436,QRNN,1.1,4,2,0.027680,10,16,50,4
5,KO,0.028689958853647113,QRNN,1.1,4,2,0.027680,10,16,50,4
5,MO,0.15721239522099495,QRNN,1.1,4,2,0.027680,10,16,50,4
5,BABA,0.1203840510411696,QRNN,1.1,4,2,0.027680,10,16,50,4
5,MA,0.07743958485397426,QRNN,1.1,4,2,0.027680,10,16,50,4
5,V,0.07445637966421517,QRNN,1.1,4,2,0.027680,10,16,50,4
5,JPM,0.13565193556926466,QRNN,1.1,4,2,0.027680,10,16,50,4
5,PG,0.0705103507392447,QRNN,1.1,4,2,0.027680,10,16,50,4
5,TSM,0.17083283954045989,QRNN,1.1,4,2,0.027680,10,16,50,4
5,META,0.19482584568587216,QRNN,1.1,4,2,0.027680,10,16,50,4
5,TSLA,0.347758488221602,QRNN,1.1,4,2,0.027680,10,16,50,4
5,MSFT,0.13887132602659139,QRNN,1.1,4,2,0.027680,10,16,50,4
5,AAPL,0.09906999927691439,QRNN,1.1,4,2,0.027680,10,16,50,4
5,ABBV,0.029499149246310644,QRNN,1.1,4,2,0.027680,10,16,50,4
5,PEP,0.05422667329284278,QRNN,1.1,4,2,0.027680,10,16,50,4
5,CRM,0.2696926864710721,QRNN,1.1,4,2,0.027680,10,16,50,4
5,PFE,0.17204114371402698,QRNN,1.1,4,2,0.027680,10,16,50,4
5,NFLX,0.323952048339627,QRNN,1.1,4,2,0.027680,10,16,50,4
5,AMD,0.2516442147845572,QRNN,1.1,4,2,0.027680,10,16,50,4
5,ABT,0.23317164250395514,QRNN,1.1,4,2,0.027680,10,16,50,4
5,PM,0.07634721510112286,QRNN,1.1,4,2,0.027680,10,16,50,4
5,BA,0.12141059974039142,QRNN,1.1,4,2,0.027680,10,16,50,4
5,NKE,0.13802838257767938,QRNN,1.1,4,2,0.027680,10,16,50,4
5,GS,0.12638995796442032,QRNN,1.1,4,2,0.027680,10,16,50,4
5,T,0.12885206497528337,QRNN,1.1,4,2,0.027680,10,16,50,4
5,C,0.17761948755518955,QRNN,1.1,4,2,0.027680,10,16,50,4
5,MU,0.2891095463525165,QRNN,1.1,4,2,0.027680,10,16,50,4
6,NVDA,0.20821157165549017,QRNN,1.1,4,2,0.027100,10,16,50,4
6,DIS,0.23732677779414438,QRNN,1.1,4,2,0.027100,10,16,50,4
6,KO,0.02810301851819862,QRNN,1.1,4,2,0.027100,10,16,50,4
6,MO,0.15610963986678558,QRNN,1.1,4,2,0.027100,10,16,50,4
6,BABA,0.12003979933532802,QRNN,1.1,4,2,0.027100,10,16,50,4
6,MA,0.07712162015112964,QRNN,1.1,4,2,0.027100,10,16,50,4
6,V,0.07532422185282815,QRNN,1.1,4,2,0.027100,10,16,50,4
6,JPM,0.1344325210560452,QRNN,1.1,4,2,0.027100,10,16,50,4
6,PG,0.07113707192580808,QRNN,1.1,4,2,0.027100,10,16,50,4
6,TSM,0.17092520574277098,QRNN,1.1,4,2,0.027100,10,16,50,4
6,META,0.19204890287735246,QRNN,1.1,4,2,0.027100,10,16,50,4
6,TSLA,0.3501207997853106,QRNN,1.1,4,2,0.027100,10,16,50,4
6,MSFT,0.14118142121217467,QRNN,1.1,4,2,0.027100,10,16,50,4
6,AAPL,0.09722951147705317,QRNN,1.1,4,2,0.027100,10,16,50,4
6,ABBV,0.030287868597290733,QRNN,1.1,4,2,0.027100,10,16,50,4
6,PEP,0.0540001272985881,QRNN,1.1,4,2,0.027100,10,16,50,4
6,CRM,0.2717524692416191,QRNN,1.1,4,2,0.027100,10,16,50,4
6,PFE,0.17097541520541365,QRNN,1.1,4,2,0.027100,10,16,50,4
6,NFLX,0.32525108619169757,QRNN,1.1,4,2,0.027100,10,16,50,4
6,AMD,0.25316259264945984,QRNN,1.1,4,2,0.027100,10,16,50,4
6,ABT,0.23058850047263232,QRNN,1.1,4,2,0.027100,10,16,50,4
6,PM,0.07614646598019383,QRNN,1.1,4,2,0.027100,10,16,50,4
6,BA,0.11813447410664098,QRNN,1.1,4,2,0.027100,10,16,50,4
6,NKE,0.13833795911209149,QRNN,1.1,4,2,0.027100,10,16,50,4
6,GS,0.1237593459134752,QRNN,1.1,4,2,0.027100,10,16,50,4
6,T,0.12738202766261317,QRNN,1.1,4,2,0.027100,10,16,50,4
6,C,0.17407114092599263,QRNN,1.1,4,2,0.027100,10,16,50,4
6,MU,0.28745020451870834,QRNN,1.1,4,2,0.027100,10,16,50,4
7,NVDA,0.20519973845644432,QRNN,1.1,4,2,0.026520,10,16,50,4
7,DIS,0.23402981053699146,QRNN,1.1,4,2,0.026520,10,16,50,4
7,KO,0.027243482795628635,QRNN,1.1,4,2,0.026520,10,16,50,4
7,MO,0.15563915331255307,QRNN,1.1,4,2,0.026520,10,16,50,4
7,BABA,0.11967465484684164,QRNN,1.1,4,2,0.026520,10,16,50,4
7,MA,0.07496139665388248,QRNN,1.1,4,2,0.026520,10,16,50,4
7,V,0.07640244485810399,QRNN,1.1,4,2,0.026520,10,16,50,4
7,JPM,0.1356661677021872,QRNN,1.1,4,2,0.026520,10,16,50,4
7,PG,0.07164869144220244,QRNN,1.1,4,2,0.026520,10,16,50,4
7,TSM,0.17011092162945055,QRNN,1.1,4,2,0.026520,10,16,50,4
7,META,0.194064602594484,QRNN,1.1,4,2,0.026520,10,16,50,4
7,TSLA,0.34893158890984277,QRNN,1.1,4,2,0.026520,10,16,50,4
7,MSFT,0.13984959267757155,QRNN,1.1,4,2,0.026520,10,16,50,4
7,AAPL,0.09735118800943549,QRNN,1.1,4,2,0.026520,10,16,50,4
7,ABBV,0.030258736276829786,QRNN,1.1,4,2,0.026520,10,16,50,4
7,PEP,0.0520120343955403,QRNN,1.1,4,2,0.026520,10,16,50,4
7,CRM,0.2674673501063477,QRNN,1.1,4,2,0.026520,10,16,50,4
7,PFE,0.1749234020032666,QRNN,1.1,4,2,0.026520,10,16,50,4
7,NFLX,0.3235783963040872,QRNN,1.1,4,2,0.026520,10,16,50,4
7,AMD,0.2486003413796425,QRNN,1.1,4,2,0.026520,10,16,50,4
7,ABT,0.22806740721518343,QRNN,1.1,4,2,0.026520,10,16,50,4
7,PM,0.0806216403672641,QRNN,1.1,4,2,0.026520,10,16,50,4
7,BA,0.12070827914232557,QRNN,1.1,4,2,0.026520,10,16,50,4
7,NKE,0.13671199503270062,QRNN,1.1,4,2,0.026520,10,16,50,4
7,GS,0.1250497089614245,QRNN,1.1,4,2,0.026520,10,16,50,4
7,T,0.1267893077297644,QRNN,1.1,4,2,0.026520,10,16,50,4
7,C,0.1748293936252594,QRNN,1.1,4,2,0.026520,10,16,50,4
7,MU,0.2860983935269443,QRNN,1.1,4,2,0.026520,10,16,50,4
8,NVDA,0.20831225338307294,QRNN,1.1,4,2,0.025940,10,16,50,4
8,DIS,0.23399366743185304,QRNN,1.1,4,2,0.025940,10,16,50,4
8,KO,0.027899713699959895,QRNN,1.1,4,2,0.025940,10,16,50,4
8,MO,0.15793156183578752,QRNN,1.1,4,2,0.025940,10,16,50,4
8,BABA,0.11810494993220676,QRNN,1.1,4,2,0.025940,10,16,50,4
8,MA,0.07534129409627481,QRNN,1.1,4,2,0.025940,10,16,50,4
8,V,0.07638568028976972,QRNN,1.1,4,2,0.025940,10,16,50,4
8,JPM,0.13617337596687404,QRNN,1.1,4,2,0.025940,10,16,50,4
8,PG,0.07031644976020536,QRNN,1.1,4,2,0.025940,10,16,50,4
8,TSM,0.16782890327952124,QRNN,1.1,4,2,0.025940,10,16,50,4
8,META,0.19445308433337646,QRNN,1.1,4,2,0.025940,10,16,50,4
8,TSLA,0.3429381935433908,QRNN,1.1,4,2,0.025940,10,16,50,4
8,MSFT,0.14037335257638583,QRNN,1.1,4,2,0.025940,10,16,50,4
8,AAPL,0.0962831958789717,QRNN,1.1,4,2,0.025940,10,16,50,4
8,ABBV,0.028957579433071343,QRNN,1.1,4,2,0.025940,10,16,50,4
8,PEP,0.051790439185093746,QRNN,1.1,4,2,0.025940,10,16,50,4
8,CRM,0.2700211155143651,QRNN,1.1,4,2,0.025940,10,16,50,4
8,PFE,0.17092405090277846,QRNN,1.1,4,2,0.025940,10,16,50,4
8,NFLX,0.3241793411699208,QRNN,1.1,4,2,0.025940,10,16,50,4
8,AMD,0.2503381865945729,QRNN,1.1,4,2,0.025940,10,16,50,4
8,ABT,0.23315248841589148,QRNN,1.1,4,2,0.025940,10,16,50,4
8,PM,0.07949258827350357,QRNN,1.1,4,2,0.025940,10,16,50,4
8,BA,0.12274461324242028,QRNN,1.1,4,2,0.025940,10,16,50,4
8,NKE,0.1383034841750156,QRNN,1.1,4,2,0.025940,10,16,50,4
8,GS,0.12329882332547144,QRNN,1.1,4,2,0.025940,10,16,50,4
8,T,0.13021006384356457,QRNN,1.1,4,2,0.025940,10,16,50,4
8,C,0.1775650984861634,QRNN,1.1,4,2,0.025940,10,16,50,4
8,MU,0.2881715019995516,QRNN,1.1,4,2,0.025940,10,16,50,4
9,NVDA,0.20495717599987984,QRNN,1.1,4,2,0.025360,10,16,50,4
9,DIS,0.2437123107639226,QRNN,1.1,4,2,0.025360,10,16,50,4
9,KO,0.027325466402213682,QRNN,1.1,4,2,0.025360,10,16,50,4
9,MO,0.1566916419701143,QRNN,1.1,4,2,0.025360,10,16,50,4
9,BABA,0.12053654986349019,QRNN,1.1,4,2,0.025360,10,16,50,4
9,MA,0.07534772310067307,QRNN,1.1,4,2,0.025360,10,16,50,4
9,V,0.07423551279035481,QRNN,1.1,4,2,0.025360,10,16,50,4
9,JPM,0.13297822868282144,QRNN,1.1,4,2,0.025360,10,16,50,4
9,PG,0.07237517715177753,QRNN,1.1,4,2,0.025360,10,16,50,4
9,TSM,0.16892330687154422,QRNN,1.1,4,2,0.025360,10,16,50,4
9,META,0.19686664573170923,QRNN,1.1,4,2,0.025360,10,16,50,4
9,TSLA,0.3496675355867906,QRNN,1.1,4,2,0.025360,10,16,50,4
9,MSFT,0.1397349526259032,QRNN,1.1,4,2,0.025360,10,16,50,4
9,AAPL,0.09548865089362318,QRNN,1.1,4,2,0.025360,10,16,50,4
9,ABBV,0.029282618292861363,QRNN,1.1,4,2,0.025360,10,16,50,4
9,PEP,0.05267926085401665,QRNN,1.1,4,2,0.025360,10,16,50,4
9,CRM,0.2684392007914456,QRNN,1.1,4,2,0.025360,10,16,50,4
9,PFE,0.16875083473595706,QRNN,1.1,4,2,0.025360,10,16,50,4
9,NFLX,0.3263256617567756,QRNN,1.1,4,2,0.025360,10,16,50,4
9,AMD,0.24888896264813162,QRNN,1.1,4,2,0.025360,10,16,50,4
9,ABT,0.23339532247998498,QRNN,1.1,4,2,0.025360,10,16,50,4
9,PM,0.07652471180666577,QRNN,1.1,4,2,0.025360,10,16,50,4
9,BA,0.11827021092176437,QRNN,1.1,4,2,0.025360,10,16,50,4
9,NKE,0.137028459798206,QRNN,1.1,4,2,0.025360,10,16,50,4
9,GS,0.12521472657946023,QRNN,1.1,4,2,0.025360,10,16,50,4
9,T,0.12739464014091276,QRNN,1.1,4,2,0.025360,10,16,50,4
9,C,0.17723901485177604,QRNN,1.1,4,2,0.025360,10,16,50,4
9,MU,0.28847353702241724,QRNN,1.1,4,2,0.025360,10,16,50,4
10,NVDA,0.2063050205734643,QRNN,1.1,4,2,0.024780,10,16,50,4
10,DIS,0.24132679030299187,QRNN,1.1,4,2,0.024780,10,16,50,4
