epoch,stock,avg_loss,model_name,arch,n_qubits,n_qlayers,lr,lookback,batch_size,n_epoch,seed
1,NVDA,0.412333145737648,QRNN,1.1,4,2,0.030000,10,16,50,3
1,DIS,0.34433267468755896,QRNN,1.1,4,2,0.030000,10,16,50,3
1,KO,0.04244880340146748,QRNN,1.1,4,2,0.030000,10,16,50,3
1,MO,0.17742881280454723,QRNN,1.1,4,2,0.030000,10,16,50,3
1,BABA,0.1337721994654699,QRNN,1.1,4,2,0.030000,10,16,50,3
1,MA,0.07885191974822771,QRNN,1.1,4,2,0.030000,10,16,50,3
1,V,0.07700034527277405,QRNN,1.1,4,2,0.030000,10,16,50,3
1,JPM,0.14507493571462957,QRNN,1.1,4,2,0.030000,10,16,50,3
1,PG,0.07648554317314517,QRNN,1.1,4,2,0.030000,10,16,50,3
1,TSM,0.1768894659524614,QRNN,1.1,4,2,0.030000,10,16,50,3
1,META,0.19987410408529369,QRNN,1.1,4,2,0.030000,10,16,50,3
1,TSLA,0.35222904655066406,QRNN,1.1,4,2,0.030000,10,16,50,3
1,MSFT,0.14533742584965445,QRNN,1.1,4,2,0.030000,10,16,50,3
1,AAPL,0.09860526753420179,QRNN,1.1,4,2,0.030000,10,16,50,3
1,ABBV,0.029405682771043343,QRNN,1.1,4,2,0.030000,10,16,50,3
1,PEP,0.052920160899785434,QRNN,1.1,4,2,0.030000,10,16,50,3
1,CRM,0.27234503762288526,QRNN,1.1,4,2,0.030000,10,16,50,3
1,PFE,0.17296822301366113,QRNN,1.1,4,2,0.030000,10,16,50,3
1,NFLX,0.3305526998910037,QRNN,1.1,4,2,0.030000,10,16,50,3
1,AMD,0.2518953826617111,QRNN,1.1,4,2,0.030000,10,16,50,3
1,ABT,0.23449951884421436,QRNN,1.1,4,2,0.030000,10,16,50,3
1,PM,0.08048728074539792,QRNN,1.1,4,2,0.030000,10,16,50,3
1,BA,0.11961489340121095,QRNN,1.1,4,2,0.030000,10,16,50,3
1,NKE,0.14302945221689614,QRNN,1.1,4,2,0.030000,10,16,50,3
1,GS,0.12315823705020276,QRNN,1.1,4,2,0.030000,10,16,50,3
1,T,0.12891193563965234,QRNN,1.1,4,2,0.030000,10,16,50,3
1,C,0.18126925284212286,QRNN,1.1,4,2,0.030000,10,16,50,3
1,MU,0.2923268865455281,QRNN,1.1,4,2,0.030000,10,16,50,3
2,NVDA,0.21000753275372766,QRNN,1.1,4,2,0.029420,10,16,50,3
2,DIS,0.23812240565365012,QRNN,1.1,4,2,0.029420,10,16,50,3
2,KO,0.028342719041657718,QRNN,1.1,4,2,0.029420,10,16,50,3
2,MO,0.15562804500487717,QRNN,1.1,4,2,0.029420,10,16,50,3
2,BABA,0.1180342896418138,QRNN,1.1,4,2,0.029420,10,16,50,3
2,MA,0.07488376918164166,QRNN,1.1,4,2,0.029420,10,16,50,3
2,V,0.0763174281032248,QRNN,1.1,4,2,0.029420,10,16,50,3
2,JPM,0.1400246356021274,QRNN,1.1,4,2,0.029420,10,16,50,3
2,PG,0.07582442995838144,QRNN,1.1,4,2,0.029420,10,16,50,3
2,TSM,0.1707020676271482,QRNN,1.1,4,2,0.029420,10,16,50,3
2,META,0.19443427077071232,QRNN,1.1,4,2,0.029420,10,16,50,3
2,TSLA,0.3486394577405669,QRNN,1.1,4,2,0.029420,10,16,50,3
2,MSFT,0.13899166661907325,QRNN,1.1,4,2,0.029420,10,16,50,3
2,AAPL,0.09594216079197147,QRNN,1.1,4,2,0.029420,10,16,50,3
2,ABBV,0.02884615562983196,QRNN,1.1,4,2,0.029420,10,16,50,3
2,PEP,0.05130636359734291,QRNN,1.1,4,2,0.029420,10,16,50,3
2,CRM,0.26720370623198425,QRNN,1.1,4,2,0.029420,10,16,50,3
2,PFE,0.17092287675900894,QRNN,1.1,4,2,0.029420,10,16,50,3
2,NFLX,0.32726882804523816,QRNN,1.1,4,2,0.029420,10,16,50,3
